Condition,ReadCode,CleansedReadCode,Term
Mood disorders ,E115100,E115100,"Bipolar affective disorder, currently depressed, mild"
Mood disorders ,E115200,E115200,"Bipolar affective disorder, currently depressed, moderate"
Mood disorders ,E115300,E115300,"Bipolar affect disord, now depressed, severe, no psychosis"
Mood disorders ,E115400,E115400,"Bipolar affect disord, now depressed, severe with psychosis"
Mood disorders ,E115500,E115500,"Bipolar affect disord, now depressed, part/unspec remission"
Mood disorders ,E115600,E115600,"Bipolar affective disorder, now depressed, in full remission"
Mood disorders ,E115z00,E115z00,"Bipolar affective disorder, currently depressed, NOS"
Mood disorders ,E116.00,E116.00,Mixed bipolar affective disorder
Mood disorders ,E116000,E116000,"Mixed bipolar affective disorder, unspecified"
Mood disorders ,E116100,E116100,"Mixed bipolar affective disorder, mild"
Mood disorders ,E116200,E116200,"Mixed bipolar affective disorder, moderate"
Mood disorders ,E116300,E116300,"Mixed bipolar affective disorder, severe, without psychosis"
Mood disorders ,E116400,E116400,"Mixed bipolar affective disorder, severe, with psychosis"
Mood disorders ,E116500,E116500,"Mixed bipolar affective disorder, partial/unspec remission"
Mood disorders ,E116600,E116600,"Mixed bipolar affective disorder, in full remission"
Mood disorders ,E116z00,E116z00,"Mixed bipolar affective disorder, NOS"
Mood disorders ,E117.00,E117.00,Unspecified bipolar affective disorder
Mood disorders ,E117000,E117000,"Unspecified bipolar affective disorder, unspecified"
Mood disorders ,E117100,E117100,"Unspecified bipolar affective disorder, mild"
Mood disorders ,E117200,E117200,"Unspecified bipolar affective disorder, moderate"
Mood disorders ,E117300,E117300,"Unspecified bipolar affective disorder, severe, no psychosis"
Mood disorders ,E117400,E117400,"Unspecified bipolar affective disorder,severe with psychosis"
Mood disorders ,E117500,E117500,"Unspecified bipolar affect disord, partial/unspec remission"
Mood disorders ,E117600,E117600,"Unspecified bipolar affective disorder, in full remission"
Mood disorders ,E117z00,E117z00,"Unspecified bipolar affective disorder, NOS"
Mood disorders ,E11y.00,E11y.00,Other and unspecified manic-depressive psychoses
Mood disorders ,E11y000,E11y000,Unspecified manic-depressive psychoses
Mood disorders ,E11y100,E11y100,Atypical manic disorder
Mood disorders ,E11y300,E11y300,Other mixed manic-depressive psychoses
Mood disorders ,E11yz00,E11yz00,Other and unspecified manic-depressive psychoses NOS
Mood disorders ,Eu30.00,Eu30.00,[X]Manic episode
Mood disorders ,Eu30.11,Eu30.11,"[X]Bipolar disorder, single manic episode"
Mood disorders ,Eu30000,Eu30000,[X]Hypomania
Mood disorders ,Eu30100,Eu30100,[X]Mania without psychotic symptoms
Mood disorders ,Eu30200,Eu30200,[X]Mania with psychotic symptoms
Mood disorders ,Eu30211,Eu30211,[X]Mania with mood-congruent psychotic symptoms
Mood disorders ,Eu30212,Eu30212,[X]Mania with mood-incongruent psychotic symptoms
Mood disorders ,Eu30y00,Eu30y00,[X]Other manic episodes
Mood disorders ,Eu30z00,Eu30z00,"[X]Manic episode, unspecified"
Mood disorders ,Eu30z11,Eu30z11,[X]Mania NOS
Mood disorders ,Eu31.00,Eu31.00,[X]Bipolar affective disorder
Mood disorders ,Eu31.11,Eu31.11,[X]Manic-depressive illness
Mood disorders ,Eu31.12,Eu31.12,[X]Manic-depressive psychosis
Mood disorders ,Eu31.13,Eu31.13,[X]Manic-depressive reaction
Mood disorders ,Eu31000,Eu31000,"[X]Bipolar affective disorder, current episode hypomanic"
Mood disorders ,Eu31100,Eu31100,[X]Bipolar affect disorder cur epi manic wout psychotic symp
Mood disorders ,Eu31200,Eu31200,[X]Bipolar affect disorder cur epi manic with psychotic symp
Mood disorders ,Eu31300,Eu31300,[X]Bipolar affect disorder cur epi mild or moderate depressn
Mood disorders ,Eu31400,Eu31400,"[X]Bipol aff disord, curr epis sev depress, no psychot symp"
Mood disorders ,Eu31500,Eu31500,[X]Bipolar affect dis cur epi severe depres with psyc symp
Mood disorders ,Eu31600,Eu31600,"[X]Bipolar affective disorder, current episode mixed"
Mood disorders ,Eu31700,Eu31700,"[X]Bipolar affective disorder, currently in remission"
Mood disorders ,Eu31800,Eu31800,[X]Bipolar affective disorder type I
Mood disorders ,Eu31900,Eu31900,[X]Bipolar affective disorder type II
Mood disorders ,Eu31911,Eu31911,[X]Bipolar II disorder
Mood disorders ,Eu31y00,Eu31y00,[X]Other bipolar affective disorders
Mood disorders ,Eu31y11,Eu31y11,[X]Bipolar II disorder
Mood disorders ,Eu31y12,Eu31y12,[X]Recurrent manic episodes
Mood disorders ,Eu31z00,Eu31z00,"[X]Bipolar affective disorder, unspecified"
Mood disorders ,Eu33213,Eu33213,"[X]Manic-depress psychosis,depressd,no psychotic symptoms"
Mood disorders ,Eu33312,Eu33312,"[X]Manic-depress psychosis,depressed type+psychotic symptoms"
Mood disorders ,212S.00,212S.00,Depression resolved
Mood disorders ,9HA0.00,9HA0.00,On depression register
Mood disorders ,9Ov0.00,9Ov0.00,Depression monitoring first letter
Mood disorders ,9Ov1.00,9Ov1.00,Depression monitoring second letter
Mood disorders ,9Ov2.00,9Ov2.00,Depression monitoring third letter
Mood disorders ,9Ov3.00,9Ov3.00,Depression monitoring verbal invite
Mood disorders ,9Ov4.00,9Ov4.00,Depression monitoring telephone invite
Mood disorders ,9k40.00,9k40.00,Depression - enhanced service completed
Mood disorders ,9kQ..00,9kQ..00,On full dose long term treatment depression - enh serv admin
Mood disorders ,E001300,E001300,Presenile dementia with depression
Mood disorders ,E002100,E002100,Senile dementia with depression
Mood disorders ,E004300,E004300,Arteriosclerotic dementia with depression
Mood disorders ,E11..12,E11..12,Depressive psychoses
Mood disorders ,E112.00,E112.00,Single major depressive episode
Mood disorders ,E112.11,E112.11,Agitated depression
Mood disorders ,E112.12,E112.12,Endogenous depression first episode
Mood disorders ,E112.13,E112.13,Endogenous depression first episode
Mood disorders ,E112.14,E112.14,Endogenous depression
Mood disorders ,E112000,E112000,"Single major depressive episode, unspecified"
Mood disorders ,E112100,E112100,"Single major depressive episode, mild"
Mood disorders ,E112200,E112200,"Single major depressive episode, moderate"
Mood disorders ,E112300,E112300,"Single major depressive episode, severe, without psychosis"
Mood disorders ,E112400,E112400,"Single major depressive episode, severe, with psychosis"
Mood disorders ,E112500,E112500,"Single major depressive episode, partial or unspec remission"
Mood disorders ,E112600,E112600,"Single major depressive episode, in full remission"
Mood disorders ,E112z00,E112z00,Single major depressive episode NOS
Mood disorders ,E113.00,E113.00,Recurrent major depressive episode
Mood disorders ,E113.11,E113.11,Endogenous depression - recurrent
Mood disorders ,E113000,E113000,"Recurrent major depressive episodes, unspecified"
Mood disorders ,E113100,E113100,"Recurrent major depressive episodes, mild"
Mood disorders ,E113200,E113200,"Recurrent major depressive episodes, moderate"
Mood disorders ,E113300,E113300,"Recurrent major depressive episodes, severe, no psychosis"
Mood disorders ,E113400,E113400,"Recurrent major depressive episodes, severe, with psychosis"
Mood disorders ,E113500,E113500,"Recurrent major depressive episodes,partial/unspec remission"
Mood disorders ,E113600,E113600,"Recurrent major depressive episodes, in full remission"
Mood disorders ,E113700,E113700,Recurrent depression
Mood disorders ,E113z00,E113z00,Recurrent major depressive episode NOS
Mood disorders ,E118.00,E118.00,Seasonal affective disorder
Mood disorders ,E11y200,E11y200,Atypical depressive disorder
Mood disorders ,E11z200,E11z200,Masked depression
Mood disorders ,E130.00,E130.00,Reactive depressive psychosis
Mood disorders ,E130.11,E130.11,Psychotic reactive depression
Mood disorders ,E135.00,E135.00,Agitated depression
Mood disorders ,E200300,E200300,Anxiety with depression
Mood disorders ,E291.00,E291.00,Prolonged depressive reaction
Mood disorders ,E2B..00,E2B..00,Depressive disorder NEC
Mood disorders ,E2B1.00,E2B1.00,Chronic depression
Mood disorders ,Eu20400,Eu20400,[X]Post-schizophrenic depression
Mood disorders ,Eu25100,Eu25100,"[X]Schizoaffective disorder, depressive type"
Mood disorders ,Eu25111,Eu25111,"[X]Schizoaffective psychosis, depressive type"
Mood disorders ,Eu25112,Eu25112,"[X]Schizophreniform psychosis, depressive type"
Mood disorders ,Eu32.00,Eu32.00,[X]Depressive episode
Mood disorders ,Eu32.11,Eu32.11,[X]Single episode of depressive reaction
Mood disorders ,Eu32.12,Eu32.12,[X]Single episode of psychogenic depression
Mood disorders ,Eu32.13,Eu32.13,[X]Single episode of reactive depression
Mood disorders ,Eu32000,Eu32000,[X]Mild depressive episode
Mood disorders ,Eu32100,Eu32100,[X]Moderate depressive episode
Mood disorders ,Eu32200,Eu32200,[X]Severe depressive episode without psychotic symptoms
Mood disorders ,Eu32211,Eu32211,[X]Single episode agitated depressn w'out psychotic symptoms
Mood disorders ,Eu32212,Eu32212,[X]Single episode major depression w'out psychotic symptoms
Mood disorders ,Eu32213,Eu32213,[X]Single episode vital depression w'out psychotic symptoms
Mood disorders ,Eu32300,Eu32300,[X]Severe depressive episode with psychotic symptoms
Mood disorders ,Eu32311,Eu32311,[X]Single episode of major depression and psychotic symptoms
Mood disorders ,Eu32312,Eu32312,[X]Single episode of psychogenic depressive psychosis
Mood disorders ,Eu32313,Eu32313,[X]Single episode of psychotic depression
Mood disorders ,Eu32314,Eu32314,[X]Single episode of reactive depressive psychosis
Mood disorders ,Eu32400,Eu32400,[X]Mild depression
Mood disorders ,Eu32500,Eu32500,"[X]Major depression, mild"
Mood disorders ,Eu32600,Eu32600,"[X]Major depression, moderately severe"
Mood disorders ,Eu32700,Eu32700,"[X]Major depression, severe without psychotic symptoms"
Mood disorders ,Eu32800,Eu32800,"[X]Major depression, severe with psychotic symptoms"
Mood disorders ,Eu32900,Eu32900,"[X]Single major depr ep, severe with psych, psych in remiss"
Mood disorders ,Eu32A00,Eu32A00,"[X]Recurr major depr ep, severe with psych, psych in remiss"
Mood disorders ,Eu32y00,Eu32y00,[X]Other depressive episodes
Mood disorders ,Eu32y11,Eu32y11,[X]Atypical depression
Mood disorders ,Eu32y12,Eu32y12,[X]Single episode of masked depression NOS
Mood disorders ,Eu32z00,Eu32z00,"[X]Depressive episode, unspecified"
Mood disorders ,Eu32z11,Eu32z11,[X]Depression NOS
Mood disorders ,Eu32z12,Eu32z12,[X]Depressive disorder NOS
Mood disorders ,Eu32z13,Eu32z13,[X]Prolonged single episode of reactive depression
Mood disorders ,Eu32z14,Eu32z14,[X] Reactive depression NOS
Mood disorders ,Eu33.00,Eu33.00,[X]Recurrent depressive disorder
Mood disorders ,Eu33.11,Eu33.11,[X]Recurrent episodes of depressive reaction
Mood disorders ,Eu33.12,Eu33.12,[X]Recurrent episodes of psychogenic depression
Mood disorders ,Eu33.13,Eu33.13,[X]Recurrent episodes of reactive depression
Mood disorders ,Eu33.14,Eu33.14,[X]Seasonal depressive disorder
Mood disorders ,Eu33.15,Eu33.15,[X]SAD - Seasonal affective disorder
Mood disorders ,Eu33000,Eu33000,"[X]Recurrent depressive disorder, current episode mild"
Mood disorders ,Eu33100,Eu33100,"[X]Recurrent depressive disorder, current episode moderate"
Mood disorders ,Eu33200,Eu33200,[X]Recurr depress disorder cur epi severe without psyc sympt
Mood disorders ,Eu33211,Eu33211,[X]Endogenous depression without psychotic symptoms
Mood disorders ,Eu33212,Eu33212,"[X]Major depression, recurrent without psychotic symptoms"
Mood disorders ,Eu33214,Eu33214,"[X]Vital depression, recurrent without psychotic symptoms"
Mood disorders ,Eu33300,Eu33300,[X]Recurrent depress disorder cur epi severe with psyc symp
Mood disorders ,Eu33311,Eu33311,[X]Endogenous depression with psychotic symptoms
Mood disorders ,Eu33313,Eu33313,[X]Recurr severe episodes/major depression+psychotic symptom
Mood disorders ,Eu33314,Eu33314,[X]Recurr severe episodes/psychogenic depressive psychosis
Mood disorders ,Eu33315,Eu33315,[X]Recurrent severe episodes of psychotic depression
Mood disorders ,Eu33316,Eu33316,[X]Recurrent severe episodes/reactive depressive psychosis
Mood disorders ,Eu33400,Eu33400,"[X]Recurrent depressive disorder, currently in remission"
Mood disorders ,Eu33y00,Eu33y00,[X]Other recurrent depressive disorders
Mood disorders ,Eu33z00,Eu33z00,"[X]Recurrent depressive disorder, unspecified"
Mood disorders ,Eu33z11,Eu33z11,[X]Monopolar depression NOS
Mood disorders ,Eu34100,Eu34100,[X]Dysthymia
Mood disorders ,Eu34111,Eu34111,[X]Depressive neurosis
Mood disorders ,Eu34112,Eu34112,[X]Depressive personality disorder
Mood disorders ,Eu34113,Eu34113,[X]Neurotic depression
Mood disorders ,Eu34114,Eu34114,[X]Persistant anxiety depression
Mood disorders ,Eu41200,Eu41200,[X]Mixed anxiety and depressive disorder
Mood disorders ,Eu41211,Eu41211,[X]Mild anxiety depression
