Condition,ReadCode,CleansedReadCode,Term
Ischaemic heart diseases,G3400,G340000,Single coronary vessel disease
Ischaemic heart diseases,8LF,8LF..00,Coronary angiography planned
Ischaemic heart diseases,G340,G340.00,Coronary atherosclerosis
Ischaemic heart diseases,6A4,6A4..00,Coronary heart disease review
Ischaemic heart diseases,32B,32B..00,ECG: Q wave
Ischaemic heart diseases,G340-1,G340.11,Triple vessel disease of the heart
Ischaemic heart diseases,7A6G1,7A6G100,Peroperative angioplasty
Ischaemic heart diseases,G351,G351.00,Subsequent myocardial infarction of inferior wall
Ischaemic heart diseases,G3112,G311200,Angina at rest
Ischaemic heart diseases,79291,7929100,Percut transluminal coronary thrombolysis with streptokinase
Ischaemic heart diseases,G3110-1,G311011,MI - Myocardial infarction aborted
Ischaemic heart diseases,ZV579,ZV57900,[V]Cardiac rehabilitation
Ischaemic heart diseases,7928-1,7928.11,Percutaneous balloon coronary angioplasty
Ischaemic heart diseases,662K2,662K200,Angina control - improving
Ischaemic heart diseases,79293,7929300,Rotary blade coronary angioplasty
Ischaemic heart diseases,7A6S3,7A6S300,Percutaneous transluminal venous thrombolysis NEC
Ischaemic heart diseases,7A545,7A54500,Rotary blade angioplasty
Ischaemic heart diseases,14AT,14AT.00,History of myocardial infarction
Ischaemic heart diseases,G-2,G....12,Cardiac diseases
Ischaemic heart diseases,G35X,G35X.00,Subsequent myocardial infarction of unspecified site
Ischaemic heart diseases,44H30,44H3000,Cardiac enzymes abnormal - first set
Ischaemic heart diseases,G3300,G330000,Nocturnal angina
Ischaemic heart diseases,G341,G341.00,Aneurysm of heart
Ischaemic heart diseases,G38,G38..00,Postoperative myocardial infarction
Ischaemic heart diseases,G331-1,G331.11,Variant angina pectoris
Ischaemic heart diseases,G353,G353.00,Subsequent myocardial infarction of other sites
Ischaemic heart diseases,187,187..00,Frequency of angina
Ischaemic heart diseases,793G2,793G200,Perc translum balloon angioplasty insert 1-2 stents cor art
Ischaemic heart diseases,662N,662N.00,CHD monitoring
Ischaemic heart diseases,662n,662n.00,JBS cardiovascular disease risk >30% over next 10 years
Ischaemic heart diseases,7A547,7A54700,Percutaneous transluminal thrombolysis of artery
Ischaemic heart diseases,323,323..00,ECG: myocardial infarction
Ischaemic heart diseases,5C11,5C11.00,Radionuclide heart study abnormal
Ischaemic heart diseases,8F9,8F9..00,Cardiac rehabilitation
Ischaemic heart diseases,79283,7928300,Percut translum cutting balloon angioplasty coronary artery
Ischaemic heart diseases,44HJ,44HJ.00,Plasma creatinine phosphokinase MB isoenzyme level
Ischaemic heart diseases,14A3,14A3.00,H/O: myocardial infarct <60
Ischaemic heart diseases,7A560,7A56000,Percutaneous transluminal arterial thrombolysis reconstruct
Ischaemic heart diseases,G311-2,G311.12,Impending infarction
Ischaemic heart diseases,G30-3,G30..13,Cardiac rupture following myocardial infarction (MI)
Ischaemic heart diseases,G383,G383.00,Postoperative transmural myocardial infarction unspec site
Ischaemic heart diseases,79275,7927500,Open angioplasty of coronary artery
Ischaemic heart diseases,793G,793G.00,Perc translumin balloon angioplasty stenting coronary artery
Ischaemic heart diseases,793Gz,793Gz00,Perc translum balloon angioplasty stenting coronary art NOS
Ischaemic heart diseases,G33z6,G33z600,New onset angina
Ischaemic heart diseases,G3y,G3y..00,Other specified ischaemic heart disease
Ischaemic heart diseases,8I3A,8I3A.00,Referral to dietician declined
Ischaemic heart diseases,8I3a,8I3a.00,Cardiac rehabilitation declined
Ischaemic heart diseases,G301z,G301z00,Anterior myocardial infarction NOS
Ischaemic heart diseases,G33zz,G33zz00,Angina pectoris NOS
Ischaemic heart diseases,G33z0,G33z000,Status anginosus
Ischaemic heart diseases,G34y0,G34y000,Chronic coronary insufficiency
Ischaemic heart diseases,Gyu5,Gyu5.00,[X]Other forms of heart disease
Ischaemic heart diseases,9Ob3,9Ob3.00,Coronary heart disease monitoring 1st letter
Ischaemic heart diseases,9OB3,9OB3.00,OC check - 3rd call
Ischaemic heart diseases,8BPC,8BPC.00,On psychotropic medication
Ischaemic heart diseases,8BAc,8BAc.00,Substance misuse management stopped - self withdrawal
Ischaemic heart diseases,8BAC,8BAC.00,Helicobacter eradication therapy
Ischaemic heart diseases,8BIc,8BIc.00,Drug monitoring done
Ischaemic heart diseases,8BCC,8BCC.00,Oral vitamin K prophylaxis given by health visitor
Ischaemic heart diseases,8BPc,8BPc.00,Mixed strength methotrexate prescribing warning
Ischaemic heart diseases,8BMc,8BMc.00,Needs assistance with medication regimen adherence
Ischaemic heart diseases,8BGC,8BGC.00,Long term dual antiplatelet drug therapy indicated
Ischaemic heart diseases,8BMC,8BMC.00,Prescription collected by pharmacy
Ischaemic heart diseases,8BIC,8BIC.00,Medication review done by pharmacist
Ischaemic heart diseases,Gyu30,Gyu3000,[X]Other forms of angina pectoris
Ischaemic heart diseases,9Ob9,9Ob9.00,Coronary heart disease monitoring telephone invite
Ischaemic heart diseases,44p2,44p2.00,Cardiac troponin positive
Ischaemic heart diseases,44P2,44P2.00,Serum cholesterol borderline
Ischaemic heart diseases,7928y,7928y00,Transluminal balloon angioplasty of coronary artery OS
Ischaemic heart diseases,G31y2,G31y200,Subendocardial ischaemia
Ischaemic heart diseases,G33z5,G33z500,Post infarct angina
Ischaemic heart diseases,G34y1,G34y100,Chronic myocardial ischaemia
Ischaemic heart diseases,G33z4,G33z400,Ischaemic chest pain
Ischaemic heart diseases,8B3K,8B3K.00,Patient misunderstood treatment instuctions
Ischaemic heart diseases,8B3k,8B3k.00,Coronary heart disease medication review
Ischaemic heart diseases,G33z2,G33z200,Syncope anginosa
Ischaemic heart diseases,G34z0,G34z000,Asymptomatic coronary heart disease
Ischaemic heart diseases,G34yz,G34yz00,Other specified chronic ischaemic heart disease NOS
Ischaemic heart diseases,9Ob8,9Ob8.00,Coronary heart disease monitoring check done
Ischaemic heart diseases,G34y,G34y.00,Other specified chronic ischaemic heart disease
Ischaemic heart diseases,662Kz,662Kz00,Angina control NOS
Ischaemic heart diseases,G31y1,G31y100,Microinfarction of heart
Ischaemic heart diseases,G38z,G38z.00,"Postoperative myocardial infarction, unspecified"
Ischaemic heart diseases,9Ob5,9Ob5.00,Coronary heart disease monitoring 3rd letter
Ischaemic heart diseases,G34z,G34z.00,Other chronic ischaemic heart disease NOS
Ischaemic heart diseases,9OB,9OB..00,Oral contracept. check admin.
Ischaemic heart diseases,9Ob,9Ob..00,Coronary heart disease monitoring administration
Ischaemic heart diseases,G330z,G330z00,Angina decubitus NOS
Ischaemic heart diseases,G31y3,G31y300,Transient myocardial ischaemia
Ischaemic heart diseases,8H7v,8H7v.00,Referral to cardiac rehabilitation nurse
Ischaemic heart diseases,8H7V,8H7V.00,Refer to audiologist
Ischaemic heart diseases,G5z,G5z..00,Heart disease NOS
Ischaemic heart diseases,793Gy,793Gy00,OS perc translumina balloon angioplast stenting coronary art
Ischaemic heart diseases,9OB2,9OB2.00,OC check - 2nd call
Ischaemic heart diseases,9Ob2,9Ob2.00,Coronary heart disease monitoring default
Ischaemic heart diseases,G33z7,G33z700,Stable angina
Ischaemic heart diseases,G5yyz,G5yyz00,Other ill-defined heart disease NOS
Ischaemic heart diseases,Gyu36,Gyu3600,[X]Subsequent myocardial infarction of unspecified site
Ischaemic heart diseases,G311z,G311z00,Preinfarction syndrome NOS
Ischaemic heart diseases,Gyu33,Gyu3300,[X]Other forms of chronic ischaemic heart disease
Ischaemic heart diseases,Gyu70,Gyu7000,[X]Atherosclerosis of other arteries
Ischaemic heart diseases,7925z,7925z00,Connection of mammary artery to coronary artery NOS
Ischaemic heart diseases,G341z,G341z00,Aneurysm of heart NOS
Ischaemic heart diseases,9Ob6,9Ob6.00,Coronary heart disease monitoring verbal invitation
Ischaemic heart diseases,G5y,G5y..00,Other specified heart disease
Ischaemic heart diseases,66F1,66F1.00,Blood dis.- initial assessment
Ischaemic heart diseases,66f1,66f1.00,Cardiovascular disease interim monitoring
Ischaemic heart diseases,9Ob0,9Ob0.00,Attends coronary heart disease monitoring
Ischaemic heart diseases,G33z1,G33z100,Stenocardia
Ischaemic heart diseases,9OB1,9OB1.00,OC check - 1st call
Ischaemic heart diseases,9Ob1,9Ob1.00,Refuses coronary heart disease monitoring
Ischaemic heart diseases,7925y,7925y00,Connection of mammary artery to coronary artery OS
Ischaemic heart diseases,7928z,7928z00,Transluminal balloon angioplasty of coronary artery NOS
Ischaemic heart diseases,7926z,7926z00,Connection of other thoracic artery to coronary artery NOS
Ischaemic heart diseases,66F,66F..00,Blood disorder monitoring
Ischaemic heart diseases,66f,66f..00,Cardiovascular disease monitoring
