Condition,ReadCode,CleansedReadCode,Term
Inflammatory diseases of the female pelvic organs,^ESCTCH300707,,Chronic abscess of parametrium
Inflammatory diseases of the female pelvic organs,^ESCTCH398121,,Chronic abscess of pouch of Douglas
Inflammatory diseases of the female pelvic organs,^ESCTCH354943,,Chronic abscess of female pelvis
Inflammatory diseases of the female pelvic organs,^ESCTCH510272,,Chronic PID - Chronic pelvic inflammatory disease
Inflammatory diseases of the female pelvic organs,^ESCTCH354944,,Chronic pelvic abscess - female
Inflammatory diseases of the female pelvic organs,K408,K408.00,Other chronic female pelvic peritonitis
Inflammatory diseases of the female pelvic organs,K404,K404.00,Chronic parametritis and pelvic cellulitis
Inflammatory diseases of the female pelvic organs,^ESCTCH375822,,Chronic abscess of broad ligament
Inflammatory diseases of the female pelvic organs,K4043,K404300,Chronic abscess of the female pelvis
Inflammatory diseases of the female pelvic organs,K4044,K404400,Chronic abscess of the pouch of Douglas
Inflammatory diseases of the female pelvic organs,K4042,K404200,Chronic abscess of the parametrium
Inflammatory diseases of the female pelvic organs,K4041,K404100,Chronic abscess of the broad ligament
Inflammatory diseases of the female pelvic organs,K4061,K406100,Female pelvic peritonitis unspecified
Inflammatory diseases of the female pelvic organs,Kyu87,Kyu8700,"[X]Female pelvic peritonitis, unspecified"
Inflammatory diseases of the female pelvic organs,K406,K406.00,Acute and unspecified female pelvic peritonitis
Inflammatory diseases of the female pelvic organs,K4060,K406000,Acute female pelvic peritonitis
Inflammatory diseases of the female pelvic organs,K406z,K406z00,Acute and unspecified female pelvic peritonitis NOS
Inflammatory diseases of the female pelvic organs,^ESCTCH479153,,Chronic female pelvic peritonitis
Inflammatory diseases of the female pelvic organs,K4045,K404500,Female chronic pelvic peritonitis
Inflammatory diseases of the female pelvic organs,K407z,K407z00,Female pelvic peritoneal adhesions NOS
Inflammatory diseases of the female pelvic organs,K4071,K407100,Tubo-ovarian peritoneal adhesions
Inflammatory diseases of the female pelvic organs,K4070,K407000,Peritubal peritoneal adhesions
Inflammatory diseases of the female pelvic organs,^ESCTPE376389,,Peritubal adhesions
Inflammatory diseases of the female pelvic organs,^ESCTTU298977,,Tubo-ovarian peritoneal adhesion
Inflammatory diseases of the female pelvic organs,^ESCTTU298976,,Tubo-ovarian adhesions
Inflammatory diseases of the female pelvic organs,^ESCTAD364124,,Adhesive peritoneal band
Inflammatory diseases of the female pelvic organs,^ESCTPE376390,,Peritubal peritoneal adhesion
Inflammatory diseases of the female pelvic organs,^ESCTPE364125,,Peritoneal band
Inflammatory diseases of the female pelvic organs,K407-99,K407.99,Female pelvic periton. adhes.
Inflammatory diseases of the female pelvic organs,K407,K407.00,Female pelvic peritoneal adhesions
Inflammatory diseases of the female pelvic organs,J560,J560.00,Peritoneal adhesions
Inflammatory diseases of the female pelvic organs,J560z,J560z00,Peritoneal adhesions NOS
Inflammatory diseases of the female pelvic organs,^ESCTAC510262,,Acute abscess of female pelvis
Inflammatory diseases of the female pelvic organs,K4031-1,K403111,Acute pelvic abscess - female
Inflammatory diseases of the female pelvic organs,^ESCTAC510264,,Acute female pelvic abscess
Inflammatory diseases of the female pelvic organs,^ESCTDI353009,,Disease of cervix
Inflammatory diseases of the female pelvic organs,Lyu33,Lyu3300,[X]Maternal care for other abnormalities of cervix
Inflammatory diseases of the female pelvic organs,^ESCTTB420023,,TB - Urinary tuberculosis
Inflammatory diseases of the female pelvic organs,^ESCTTR310577,,Trachelitis
Inflammatory diseases of the female pelvic organs,^ESCTDI353010,,Disorder of cervix
Inflammatory diseases of the female pelvic organs,^ESCTDI353008,,Disorder of uterine cervix
Inflammatory diseases of the female pelvic organs,K55y,K55y.00,Other noninflammatory cervical disorders
Inflammatory diseases of the female pelvic organs,K55yz,K55yz00,Other noninflammatory cervical disorder NOS
Inflammatory diseases of the female pelvic organs,L2461,L246100,Other cervical abnormality - baby delivered
Inflammatory diseases of the female pelvic organs,L246,L246.00,Other cervical abnormality in pregnancy/childbirth/puerp
Inflammatory diseases of the female pelvic organs,L246z,L246z00,Other cervical abnormality in pregnancy/childbirth/puerp NOS
Inflammatory diseases of the female pelvic organs,L2463,L246300,Other cervical abn complicating a/n care- baby not delivered
Inflammatory diseases of the female pelvic organs,L2464,L246400,Other cervical abn complicating p/n care - baby deliv prev
Inflammatory diseases of the female pelvic organs,L2462,L246200,Other cervical abnormality - baby delivered+postpartum compl
Inflammatory diseases of the female pelvic organs,L2460,L246000,Other cervical abnormality affecting obstetric care
Inflammatory diseases of the female pelvic organs,Kyu99,Kyu9900,[X]Other specified noninflammatory disorders/cervix uteri
Inflammatory diseases of the female pelvic organs,^ESCTCE310578,,Cervicitis
Inflammatory diseases of the female pelvic organs,^ESCTIN310576,,Inflammatory disease of the cervix
Inflammatory diseases of the female pelvic organs,A168,A168.00,Tuberculosis of urinary tract
Inflammatory diseases of the female pelvic organs,A163,A163.00,Tuberculosis of other urinary organs
Inflammatory diseases of the female pelvic organs,K4200,K420000,Cervicitis unspecified
Inflammatory diseases of the female pelvic organs,K4202,K420200,Acute cervicitis
Inflammatory diseases of the female pelvic organs,^ESCTUR420022,,Urinary tuberculosis
Inflammatory diseases of the female pelvic organs,A78A5,A78A500,Chlamydial infection of genital organs NEC
Inflammatory diseases of the female pelvic organs,A78AX,A78AX00,"Chlamydial infection of genitourinary tract, unspecified"
Inflammatory diseases of the female pelvic organs,A78A3,A78A300,Chlamydial inf of pelviperitoneum oth genitourinary organs
Inflammatory diseases of the female pelvic organs,Ayu4K,Ayu4K00,"[X]Chlamydial infection of genitourinary tract, unspecified"
Inflammatory diseases of the female pelvic organs,Kyu88,Kyu8800,"[X]Disease of Bartholin's gland, unspecified"
Inflammatory diseases of the female pelvic organs,^ESCTCY342706,,Cyst of Bartholin gland duct
Inflammatory diseases of the female pelvic organs,K42X,K42X.00,"Disease of Bartholin's gland, unspecified"
Inflammatory diseases of the female pelvic organs,^ESCTCY342701,,Cyst of Bartholin's gland duct
Inflammatory diseases of the female pelvic organs,^ESCTBA342704,,Bartholin's gland cyst
Inflammatory diseases of the female pelvic organs,^ESCTBA342702,,Bartholin's gland duct cyst
Inflammatory diseases of the female pelvic organs,K422,K422.00,Cyst of Bartholin's gland
Inflammatory diseases of the female pelvic organs,^ESCTBA342703,,Bartholin's cyst
Inflammatory diseases of the female pelvic organs,^ESCTDI586991,,Disorder of Bartholin gland
Inflammatory diseases of the female pelvic organs,^ESCTBA359969,,Bartholin's abscess
Inflammatory diseases of the female pelvic organs,^ESCTAB359970,,Abscess of Bartholin gland
Inflammatory diseases of the female pelvic organs,K423,K423.00,Abscess of Bartholin's gland
Inflammatory diseases of the female pelvic organs,K423-1,K423.11,Vulvovaginal gland abscess
Inflammatory diseases of the female pelvic organs,K42y3,K42y300,Bartholinitis
Inflammatory diseases of the female pelvic organs,K4212,K421200,Vulvovaginitis unspecified
Inflammatory diseases of the female pelvic organs,K4211,K421100,Vulvitis unspecified
Inflammatory diseases of the female pelvic organs,K4218,K421800,Subacute and chronic vulvitis
Inflammatory diseases of the female pelvic organs,K421z,K421z00,Vaginitis and vulvovaginitis NOS
Inflammatory diseases of the female pelvic organs,^ESCTIN510325,,Infective vaginitis
Inflammatory diseases of the female pelvic organs,^ESCTIN299645,,Inflammation of vagina
Inflammatory diseases of the female pelvic organs,^ESCTNO694263,,Nonspecific vaginitis
Inflammatory diseases of the female pelvic organs,^ESCT1187590,,Nonspecific bacterial vaginosis
Inflammatory diseases of the female pelvic organs,^ESCTVA510326,,Vaginal infection
Inflammatory diseases of the female pelvic organs,^ESCTPO272956,,Postirradiation vaginitis
Inflammatory diseases of the female pelvic organs,^ESCTPV510327,,PV - Vaginal infection
Inflammatory diseases of the female pelvic organs,^ESCTPO272957,,Post-irradiation vaginitis
Inflammatory diseases of the female pelvic organs,^ESCTNS694262,,NSV - Nonspecific vaginitis
Inflammatory diseases of the female pelvic organs,^ESCT1190278,,Vaginitis and vulvovaginitis
Inflammatory diseases of the female pelvic organs,K421-99,K421.99,Vaginitis/vulvovaginitis
Inflammatory diseases of the female pelvic organs,K421,K421.00,Vaginitis and vulvovaginitis
Inflammatory diseases of the female pelvic organs,^ESCTBV694260,,BV - Bacterial vaginosis
Inflammatory diseases of the female pelvic organs,K4219,K421900,Bacterial vaginitis
Inflammatory diseases of the female pelvic organs,K4213,K421300,Postirradiation vaginitis
Inflammatory diseases of the female pelvic organs,A3By7,A3By700,Gardnerella vaginalis
Inflammatory diseases of the female pelvic organs,K4210,K421000,Vaginitis unspecified
Inflammatory diseases of the female pelvic organs,K4219-1,K421911,Bacterial vaginosis
Inflammatory diseases of the female pelvic organs,^ESCTAV694259,,AV - Anaerobic vaginosis
Inflammatory diseases of the female pelvic organs,K4217,K421700,Subacute and chronic vaginitis
Inflammatory diseases of the female pelvic organs,K421A,K421A00,Acute vulvitis
Inflammatory diseases of the female pelvic organs,K424,K424.00,Other abscess of vulva
Inflammatory diseases of the female pelvic organs,K424z,K424z00,Other abscess of vulva NOS
Inflammatory diseases of the female pelvic organs,M01yz,M01yz00,Boil of other specified site NOS
Inflammatory diseases of the female pelvic organs,M01z,M01z.00,Boil NOS
Inflammatory diseases of the female pelvic organs,M00z,M00z.00,Carbuncle NOS
Inflammatory diseases of the female pelvic organs,^ESCTVU479181,,Vulvar boil
Inflammatory diseases of the female pelvic organs,M081,M081.00,[X]Cellulitis of other parts of limb
Inflammatory diseases of the female pelvic organs,M01,M01..00,Furuncle - boil
Inflammatory diseases of the female pelvic organs,M00yz,M00yz00,Carbuncle of other specified site NOS
Inflammatory diseases of the female pelvic organs,^ESCT1220479,,Carbuncle of skin and/or subcutaneous tissue
Inflammatory diseases of the female pelvic organs,M00y,M00y.00,Carbuncle of other specified site
Inflammatory diseases of the female pelvic organs,K4241,K424100,Carbuncle of vulva
Inflammatory diseases of the female pelvic organs,^ESCTVU479182,,Vulval boil
Inflammatory diseases of the female pelvic organs,K4242,K424200,Furuncle of vulva
Inflammatory diseases of the female pelvic organs,K4241-1,K424111,Boil of vulva
Inflammatory diseases of the female pelvic organs,K4240-1,K424011,Abscess of labia
Inflammatory diseases of the female pelvic organs,^ESCT1270421,,Carbuncle of skin AND/OR subcutaneous tissue
Inflammatory diseases of the female pelvic organs,M01y,M01y.00,Boil of other specified site
Inflammatory diseases of the female pelvic organs,M03z0,M03z000,Cellulitis NOS
Inflammatory diseases of the female pelvic organs,M00-99,M00..99,Carbuncle/boil
Inflammatory diseases of the female pelvic organs,M08,M08..00,Cutaneous cellulitis
Inflammatory diseases of the female pelvic organs,M08y,M08y.00,[X]Cellulitis of other sites
Inflammatory diseases of the female pelvic organs,M00,M00..00,Carbuncle
Inflammatory diseases of the female pelvic organs,K42y1,K42y100,Carbuncle of labium
Inflammatory diseases of the female pelvic organs,K4240,K424000,Abscess of vulva
Inflammatory diseases of the female pelvic organs,^ESCTVA300090,,Vaginal ulceration
Inflammatory diseases of the female pelvic organs,^ESCTUL405932,,Ulcers of female genital organs
Inflammatory diseases of the female pelvic organs,JHCUL1,,Ulcers of female genital tract organs
Inflammatory diseases of the female pelvic organs,K42y2,K42y200,Ulcer of vagina
Inflammatory diseases of the female pelvic organs,^ESCTVA300088,,Vaginal ulcer
Inflammatory diseases of the female pelvic organs,K4250,K425000,Ulceration of vulva unspecified
