Condition,ReadCode,CleansedReadCode,Term
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTDI330271,,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCT1270423,,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G8yyz,G8yyz00,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G8z,G8z..00,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",Gy,Gy...00,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",Gyu93,Gyu9300,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",Gyu91,Gyu9100,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",Gyu95,Gyu9500,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",Gyu96,Gyu9600,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G8yy,G8yy.00,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G8yy1,G8yy100,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",Gyu5g,Gyu5g00,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G8y,G8y..00,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",Gyu9,Gyu9.00,"Vein, lymphatic and circulatory diseases NOS"
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G834,G834.00,VV - Varicose veins of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTVA368502,,VV - Varicose veins of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",G83,G83..00,VV - Varicose veins of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTPH368501,,VV - Varicose veins of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",^ESCTVA368504,,VV - Varicose veins of leg
