Condition,ReadCode,CleansedReadCode,Term
Adrenal insufficiency and Addison's disease,C1540-2,C154012,Adrenal crisis
Adrenal insufficiency and Addison's disease,C1546,C154600,Adrenal crisis
Adrenal insufficiency and Addison's disease,C1540,C154000,Adrenal crisis
Adrenal insufficiency and Addison's disease,^ESCTSE289712,,Adrenal crisis
Adrenal insufficiency and Addison's disease,^ESCTAD289716,,Adrenal crisis
Adrenal insufficiency and Addison's disease,^ESCT1248201,,Adrenal crisis
Adrenal insufficiency and Addison's disease,^ESCT1248231,,Adrenal crisis
Adrenal insufficiency and Addison's disease,C1541,C154100,Addison's disease
Adrenal insufficiency and Addison's disease,^ESCTAD625037,,Addison's disease
Adrenal insufficiency and Addison's disease,C154z,C154z00,Corticoadrenal insufficiency NOS
Adrenal insufficiency and Addison's disease,C154z-2,C154z12,Corticoadrenal insufficiency NOS
Adrenal insufficiency and Addison's disease,^ESCTHY645770,,Corticoadrenal insufficiency NOS
Adrenal insufficiency and Addison's disease,^ESCTAD645769,,Corticoadrenal insufficiency NOS
Adrenal insufficiency and Addison's disease,^ESCTAD645768,,Corticoadrenal insufficiency NOS
Adrenal insufficiency and Addison's disease,C154,C154.00,Corticoadrenal insufficiency NOS
Adrenal insufficiency and Addison's disease,C154z-1,C154z11,Adrenal hypofunction
Adrenal insufficiency and Addison's disease,C155,C155.00,Adrenal hypofunction
Adrenal insufficiency and Addison's disease,C155z,C155z00,Adrenal hypofunction
Adrenal insufficiency and Addison's disease,^ESCTHY511239,,Adrenal hypofunction
Adrenal insufficiency and Addison's disease,C154z,C154z00,Adrenal insufficiency
Adrenal insufficiency and Addison's disease,C154z-2,C154z12,Adrenal insufficiency
Adrenal insufficiency and Addison's disease,^ESCTHY645770,,Adrenal insufficiency
Adrenal insufficiency and Addison's disease,^ESCTAD645769,,Adrenal insufficiency
Adrenal insufficiency and Addison's disease,^ESCTAD645768,,Adrenal insufficiency
Adrenal insufficiency and Addison's disease,C154,C154.00,Adrenal insufficiency
Adrenal insufficiency and Addison's disease,C154z-1,C154z11,Hypoadrenalism
Adrenal insufficiency and Addison's disease,C155,C155.00,Hypoadrenalism
Adrenal insufficiency and Addison's disease,C155z,C155z00,Hypoadrenalism
Adrenal insufficiency and Addison's disease,^ESCTHY511239,,Hypoadrenalism
Adrenal insufficiency and Addison's disease,C154z-1,C154z11,Other adrenal hypofunction NOS
Adrenal insufficiency and Addison's disease,C155,C155.00,Other adrenal hypofunction NOS
Adrenal insufficiency and Addison's disease,C155z,C155z00,Other adrenal hypofunction NOS
Adrenal insufficiency and Addison's disease,^ESCTHY511239,,Other adrenal hypofunction NOS
Adrenal insufficiency and Addison's disease,F3950,F395000,Myopathy due to Addison's disease
Adrenal insufficiency and Addison's disease,^ESCTMY305155,,Myopathy due to Addison's disease
Adrenal insufficiency and Addison's disease,^ESCTMY305156,,Myopathy due to Addison's disease
