Condition,ReadCode,CleansedReadCode,Term
Conductive and sensorineural hearing loss,F592000,,"Mix cond/sensneurl hear loss,unlat unrestrc hear/contrlat sd"
Conductive and sensorineural hearing loss,F592100,,"Mixed conductive and sensorineural hearing loss, bilateral"
Conductive and sensorineural hearing loss,F593.00,,"Deaf mutism, NEC"
Conductive and sensorineural hearing loss,F594.00,,High frequency deafness
Conductive and sensorineural hearing loss,F595.00,,Low frequency deafness
Conductive and sensorineural hearing loss,F597.00,,Mild acquired hearing loss
Conductive and sensorineural hearing loss,F598.00,,Moderate acquired hearing loss
Conductive and sensorineural hearing loss,F599.00,,Severe acquired hearing loss
Conductive and sensorineural hearing loss,F59A.00,,Profound acquired hearing loss
Conductive and sensorineural hearing loss,F59A.11,,Deafened
Conductive and sensorineural hearing loss,F59y.00,,Other specified forms of hearing loss
Conductive and sensorineural hearing loss,F59z.00,,Deafness NOS
Conductive and sensorineural hearing loss,F59z.11,,Chronic deafness
Conductive and sensorineural hearing loss,F5A..00,,Hearing impairment
Conductive and sensorineural hearing loss,Fy1..00,,Combined visual and hearing impairment
Conductive and sensorineural hearing loss,FyuU000,,"[X]Deaf mutism, not elsewhere classified"
Conductive and sensorineural hearing loss,FyuU100,,[X]Other specified hearing loss
Conductive and sensorineural hearing loss,P40..00,,Ear anomalies with hearing impairment
Conductive and sensorineural hearing loss,P400.00,,"Ear anomalies with hearing impaired, unspecified"
Conductive and sensorineural hearing loss,P402.00,,Other external ear anomaly with hearing impairment
Conductive and sensorineural hearing loss,P402z00,,Other external ear anomaly with hearing impairment NOS
Conductive and sensorineural hearing loss,P40z.00,,Other and unspecified ear anomaly with hearing impaired
Conductive and sensorineural hearing loss,P40zz00,,Ear anomaly with hearing impaired NOS
Conductive and sensorineural hearing loss,PKyP.00,,"Diab insipidus,diab mell,optic atrophy and deafness"
Conductive and sensorineural hearing loss,Z8B5.00,,Ability to use hearing aid
Conductive and sensorineural hearing loss,Z8B5100,,Able to use hearing aid
Conductive and sensorineural hearing loss,Z8B5300,,Does use hearing aid
Conductive and sensorineural hearing loss,Z8B5311,,Uses hearing aid
Conductive and sensorineural hearing loss,Z8B5500,,Difficulty using hearing aid
Conductive and sensorineural hearing loss,Z911100,,Fit hearing aid
Conductive and sensorineural hearing loss,Z911300,,Adjust hearing aid settings
Conductive and sensorineural hearing loss,Z911400,,Changing hearing aid battery
Conductive and sensorineural hearing loss,Z911500,,Checking hearing aid
Conductive and sensorineural hearing loss,Z911700,,Switching on hearing aid
Conductive and sensorineural hearing loss,Z911800,,Turning off hearing aid
Conductive and sensorineural hearing loss,Z911900,,Putting on hearing aid
Conductive and sensorineural hearing loss,Z911A00,,Listening for feedback whistle of hearing aid
Conductive and sensorineural hearing loss,Z911B00,,Attention to hearing aid
Conductive and sensorineural hearing loss,Z911E00,,Fit ear mould for existing hearing aid
Conductive and sensorineural hearing loss,Z911G00,,Fit ear mould for hearing protection
Conductive and sensorineural hearing loss,Z9E8100,,Hearing aid provision
Conductive and sensorineural hearing loss,ZE87.00,,Hearing loss
Conductive and sensorineural hearing loss,ZE87.11,,Deafness
Conductive and sensorineural hearing loss,ZE87.13,,Hard of hearing
Conductive and sensorineural hearing loss,ZE87.15,,HI - Hearing impairment
Conductive and sensorineural hearing loss,ZE87.16,,HL - Hearing loss
Conductive and sensorineural hearing loss,ZE87.17,,HOH - Hard of hearing
Conductive and sensorineural hearing loss,ZE87.18,,Hearing impairment
Conductive and sensorineural hearing loss,ZE87.19,,Hearing impaired
Conductive and sensorineural hearing loss,ZE87.20,,Hearing impaired
Conductive and sensorineural hearing loss,ZL71600,,Referral to registered hearing aid dispenser
Conductive and sensorineural hearing loss,ZN56900,,Deaf telephone user
Conductive and sensorineural hearing loss,ZN56A00,,Deaf-blind telephone user
Conductive and sensorineural hearing loss,ZV45G00,,[V]Presence of external hearing-aid
Conductive and sensorineural hearing loss,ZV45N00,,[V]Bone anchored hearing aid in situ
Conductive and sensorineural hearing loss,ZV53200,,[V]Fitting or adjustment of hearing aid
Conductive and sensorineural hearing loss,ZV53D00,,[V]Adjustment and management of implanted hearing device
