Condition,ReadCode,CleansedReadCode,Term
Diabetes,C10D.00,C10D.00,Diabetes mellitus autosomal dominant type 2
Diabetes,C10D.11,C10D.11,Maturity onset diabetes in youth type 2
Diabetes,C10E.00,C10E.00,Type 1 diabetes mellitus
Diabetes,C10E.11,C10E.11,Type I diabetes mellitus
Diabetes,C10E.12,C10E.12,Insulin dependent diabetes mellitus
Diabetes,C10E000,C10E000,Type 1 diabetes mellitus with renal complications
Diabetes,C10E100,C10E100,Type 1 diabetes mellitus with ophthalmic complications
Diabetes,C10E112,C10E112,Insulin-dependent diabetes mellitus with ophthalmic comps
Diabetes,C10E200,C10E200,Type 1 diabetes mellitus with neurological complications
Diabetes,C10E300,C10E300,Type 1 diabetes mellitus with multiple complications
Diabetes,C10E311,C10E311,Type I diabetes mellitus with multiple complications
Diabetes,C10E312,C10E312,Insulin dependent diabetes mellitus with multiple complicat
Diabetes,C10E400,C10E400,Unstable type 1 diabetes mellitus
Diabetes,C10E411,C10E411,Unstable type I diabetes mellitus
Diabetes,C10E412,C10E412,Unstable insulin dependent diabetes mellitus
Diabetes,C10E500,C10E500,Type 1 diabetes mellitus with ulcer
Diabetes,C10E511,C10E511,Type I diabetes mellitus with ulcer
Diabetes,C10E512,C10E512,Insulin dependent diabetes mellitus with ulcer
Diabetes,C10E600,C10E600,Type 1 diabetes mellitus with gangrene
Diabetes,C10E700,C10E700,Type 1 diabetes mellitus with retinopathy
Diabetes,C10E711,C10E711,Type I diabetes mellitus with retinopathy
Diabetes,C10E712,C10E712,Insulin dependent diabetes mellitus with retinopathy
Diabetes,C10E800,C10E800,Type 1 diabetes mellitus - poor control
Diabetes,C10E812,C10E812,Insulin dependent diabetes mellitus - poor control
Diabetes,C10E900,C10E900,Type 1 diabetes mellitus maturity onset
Diabetes,C10E911,C10E911,Type I diabetes mellitus maturity onset
Diabetes,C10E912,C10E912,Insulin dependent diabetes maturity onset
Diabetes,C10EA00,C10EA00,Type 1 diabetes mellitus without complication
Diabetes,C10EA11,C10EA11,Type I diabetes mellitus without complication
Diabetes,C10EB00,C10EB00,Type 1 diabetes mellitus with mononeuropathy
Diabetes,C10EC00,C10EC00,Type 1 diabetes mellitus with polyneuropathy
Diabetes,C10EC11,C10EC11,Type I diabetes mellitus with polyneuropathy
Diabetes,C10ED00,C10ED00,Type 1 diabetes mellitus with nephropathy
Diabetes,C10EE00,C10EE00,Type 1 diabetes mellitus with hypoglycaemic coma
Diabetes,C10EF00,C10EF00,Type 1 diabetes mellitus with diabetic cataract
Diabetes,C10EG00,C10EG00,Type 1 diabetes mellitus with peripheral angiopathy
Diabetes,C10EH00,C10EH00,Type 1 diabetes mellitus with arthropathy
Diabetes,C10EJ00,C10EJ00,Type 1 diabetes mellitus with neuropathic arthropathy
Diabetes,C10EK00,C10EK00,Type 1 diabetes mellitus with persistent proteinuria
Diabetes,C10EL00,C10EL00,Type 1 diabetes mellitus with persistent microalbuminuria
Diabetes,C10EM00,C10EM00,Type 1 diabetes mellitus with ketoacidosis
Diabetes,C10EM11,C10EM11,Type I diabetes mellitus with ketoacidosis
Diabetes,C10EN00,C10EN00,Type 1 diabetes mellitus with ketoacidotic coma
Diabetes,C10EN11,C10EN11,Type I diabetes mellitus with ketoacidotic coma
