Condition,ReadCode,CleansedReadCode,Term
Iron deficiency with and without anaemia,D00yz,D00yz00,Unspecified iron deficiency anaemia
Iron deficiency with and without anaemia,^ESCTAS392266,,Unspecified iron deficiency anaemia
Iron deficiency with and without anaemia,D00,D00..00,Unspecified iron deficiency anaemia
Iron deficiency with and without anaemia,^ESCTAS392271,,Unspecified iron deficiency anaemia
Iron deficiency with and without anaemia,^ESCTIR392274,,Unspecified iron deficiency anaemia
Iron deficiency with and without anaemia,^ESCTCH392267,,Unspecified iron deficiency anaemia
Iron deficiency with and without anaemia,^ESCTSI392268,,Unspecified iron deficiency anaemia
Iron deficiency with and without anaemia,^ESCTIR392270,,Unspecified iron deficiency anaemia
Iron deficiency with and without anaemia,^ESCT1190238,,Unspecified iron deficiency anaemia
Iron deficiency with and without anaemia,^ESCT1276169,,Unspecified iron deficiency anaemia
Iron deficiency with and without anaemia,^ESCT1198930,,Unspecified iron deficiency anaemia
Iron deficiency with and without anaemia,D00y,D00y.00,Unspecified iron deficiency anaemia
Iron deficiency with and without anaemia,D00z,D00z.00,Unspecified iron deficiency anaemia
Iron deficiency with and without anaemia,D00zz,D00zz00,Unspecified iron deficiency anaemia
Iron deficiency with and without anaemia,^ESCTID392269,,Unspecified iron deficiency anaemia
Iron deficiency with and without anaemia,D00z1,D00z100,Unspecified iron deficiency anaemia
Iron deficiency with and without anaemia,Dyu00,Dyu0000,Unspecified iron deficiency anaemia
Iron deficiency with and without anaemia,^ESCTID392272,,Unspecified iron deficiency anaemia
Iron deficiency with and without anaemia,^ESCTSI392273,,Unspecified iron deficiency anaemia
Iron deficiency with and without anaemia,^ESCTFA381539,,Achlorhydric anaemia
Iron deficiency with and without anaemia,^ESCTAC381538,,Achlorhydric anaemia
Iron deficiency with and without anaemia,^ESCTAC381537,,Achlorhydric anaemia
Iron deficiency with and without anaemia,^ESCTAC381540,,Achlorhydric anaemia
Iron deficiency with and without anaemia,D00z0,D00z000,Achlorhydric anaemia
Iron deficiency with and without anaemia,D0-1,D0...11,Chlorotic anaemia
Iron deficiency with and without anaemia,D0-2,D0...12,Chlorotic anaemia
Iron deficiency with and without anaemia,D00yz,D00yz00,Chlorotic anaemia
Iron deficiency with and without anaemia,^ESCTAS392266,,Chlorotic anaemia
Iron deficiency with and without anaemia,D00,D00..00,Chlorotic anaemia
Iron deficiency with and without anaemia,^ESCTAS392271,,Chlorotic anaemia
Iron deficiency with and without anaemia,^ESCTIR392274,,Chlorotic anaemia
Iron deficiency with and without anaemia,^ESCTCH392267,,Chlorotic anaemia
Iron deficiency with and without anaemia,^ESCTSI392268,,Chlorotic anaemia
Iron deficiency with and without anaemia,^ESCTIR392270,,Chlorotic anaemia
Iron deficiency with and without anaemia,^ESCT1190238,,Chlorotic anaemia
Iron deficiency with and without anaemia,^ESCT1276169,,Chlorotic anaemia
Iron deficiency with and without anaemia,^ESCT1198930,,Chlorotic anaemia
Iron deficiency with and without anaemia,D00y,D00y.00,Chlorotic anaemia
Iron deficiency with and without anaemia,D00z,D00z.00,Chlorotic anaemia
Iron deficiency with and without anaemia,D00zz,D00zz00,Chlorotic anaemia
Iron deficiency with and without anaemia,^ESCTID392269,,Chlorotic anaemia
Iron deficiency with and without anaemia,D00z1,D00z100,Chlorotic anaemia
Iron deficiency with and without anaemia,Dyu00,Dyu0000,Chlorotic anaemia
Iron deficiency with and without anaemia,^ESCTID392272,,Chlorotic anaemia
Iron deficiency with and without anaemia,^ESCTSI392273,,Chlorotic anaemia
Iron deficiency with and without anaemia,D0-1,D0...11,Iron deficiency anaemia NOS
Iron deficiency with and without anaemia,D0-2,D0...12,Iron deficiency anaemia NOS
Iron deficiency with and without anaemia,D00yz,D00yz00,Iron deficiency anaemia NOS
Iron deficiency with and without anaemia,^ESCTAS392266,,Iron deficiency anaemia NOS
Iron deficiency with and without anaemia,D00,D00..00,Iron deficiency anaemia NOS
Iron deficiency with and without anaemia,^ESCTAS392271,,Iron deficiency anaemia NOS
Iron deficiency with and without anaemia,^ESCTIR392274,,Iron deficiency anaemia NOS
Iron deficiency with and without anaemia,^ESCTCH392267,,Iron deficiency anaemia NOS
Iron deficiency with and without anaemia,^ESCTSI392268,,Iron deficiency anaemia NOS
Iron deficiency with and without anaemia,^ESCTIR392270,,Iron deficiency anaemia NOS
Iron deficiency with and without anaemia,^ESCT1190238,,Iron deficiency anaemia NOS
Iron deficiency with and without anaemia,^ESCT1276169,,Iron deficiency anaemia NOS
Iron deficiency with and without anaemia,^ESCT1198930,,Iron deficiency anaemia NOS
Iron deficiency with and without anaemia,D00y,D00y.00,Iron deficiency anaemia NOS
Iron deficiency with and without anaemia,D00z,D00z.00,Iron deficiency anaemia NOS
Iron deficiency with and without anaemia,D00zz,D00zz00,Iron deficiency anaemia NOS
Iron deficiency with and without anaemia,^ESCTID392269,,Iron deficiency anaemia NOS
Iron deficiency with and without anaemia,D00z1,D00z100,Iron deficiency anaemia NOS
Iron deficiency with and without anaemia,Dyu00,Dyu0000,Iron deficiency anaemia NOS
Iron deficiency with and without anaemia,^ESCTID392272,,Iron deficiency anaemia NOS
Iron deficiency with and without anaemia,^ESCTSI392273,,Iron deficiency anaemia NOS
Iron deficiency with and without anaemia,D0-1,D0...11,[X]Other iron deficiency anaemias
Iron deficiency with and without anaemia,D0-2,D0...12,[X]Other iron deficiency anaemias
Iron deficiency with and without anaemia,D00yz,D00yz00,[X]Other iron deficiency anaemias
Iron deficiency with and without anaemia,^ESCTAS392266,,[X]Other iron deficiency anaemias
Iron deficiency with and without anaemia,D00,D00..00,[X]Other iron deficiency anaemias
Iron deficiency with and without anaemia,^ESCTAS392271,,[X]Other iron deficiency anaemias
Iron deficiency with and without anaemia,^ESCTIR392274,,[X]Other iron deficiency anaemias
Iron deficiency with and without anaemia,^ESCTCH392267,,[X]Other iron deficiency anaemias
Iron deficiency with and without anaemia,^ESCTSI392268,,[X]Other iron deficiency anaemias
Iron deficiency with and without anaemia,^ESCTIR392270,,[X]Other iron deficiency anaemias
Iron deficiency with and without anaemia,^ESCT1190238,,[X]Other iron deficiency anaemias
Iron deficiency with and without anaemia,^ESCT1276169,,[X]Other iron deficiency anaemias
Iron deficiency with and without anaemia,^ESCT1198930,,[X]Other iron deficiency anaemias
Iron deficiency with and without anaemia,D00y,D00y.00,[X]Other iron deficiency anaemias
Iron deficiency with and without anaemia,D00z,D00z.00,[X]Other iron deficiency anaemias
Iron deficiency with and without anaemia,D00zz,D00zz00,[X]Other iron deficiency anaemias
Iron deficiency with and without anaemia,^ESCTID392269,,[X]Other iron deficiency anaemias
Iron deficiency with and without anaemia,D00z1,D00z100,[X]Other iron deficiency anaemias
Iron deficiency with and without anaemia,Dyu00,Dyu0000,[X]Other iron deficiency anaemias
Iron deficiency with and without anaemia,^ESCTID392272,,[X]Other iron deficiency anaemias
Iron deficiency with and without anaemia,^ESCTSI392273,,[X]Other iron deficiency anaemias
