Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Drug or alcohol misuse,295314011,268648009,401800012,E257z,E257z00,Nondependent amphetamine or psychostimulant abuse NOS
Drug or alcohol misuse,586671000006114,191928000,295315012,E258,E258.00,Nondependent antidepressant type drug abuse
Drug or alcohol misuse,295321011,191928000,295315012,E258z,E258z00,Nondependent antidepressant type drug abuse NOS
Drug or alcohol misuse,295322016,191934007,295322016,E259,E259.00,Nondependent mixed drug abuse
Drug or alcohol misuse,295323014,191934007,295322016,E2590,E259000,"Nondependent mixed drug abuse, unspecified"
Drug or alcohol misuse,295324015,191936009,295324015,E2591,E259100,"Nondependent mixed drug abuse, continuous"
Drug or alcohol misuse,295325019,191937000,295325019,E2592,E259200,"Nondependent mixed drug abuse, episodic"
Drug or alcohol misuse,295326018,191938005,295326018,E2593,E259300,Nondependent mixed drug abuse in remission
Drug or alcohol misuse,295328017,191934007,295322016,E259z,E259z00,Nondependent mixed drug abuse NOS
Drug or alcohol misuse,401801011,49540005,82514017,E25y,E25y.00,Nondependent other drug abuse
Drug or alcohol misuse,481371000006116,49540005,82514017,E25y-1,E25y.11,Analgesic abuse
Drug or alcohol misuse,295336014,426590003,2674598013,E25y1,E25y100,"Nondependent other drug abuse, continuous"
Drug or alcohol misuse,295340017,361055000,477158014,E25z,E25z.00,Misuse of drugs NOS
Drug or alcohol misuse,398141000006110,11061003,19169018,Eu1,Eu1..00,[X]Mental and behavioural disorders due to psychoactive subs
Drug or alcohol misuse,295803018,14784000,25116012,Eu11,Eu11.00,[X]Mental and behavioural disorders due to use of opioids
Drug or alcohol misuse,397651000006119,77721001,128993019,Eu110,Eu11000,[X]Mental & behav dis due to use opioids: acute intoxication
Drug or alcohol misuse,397901000006111,5602001,10350013,Eu111,Eu11100,[X]Mental and behav dis due to use of opioids: harmful use
Drug or alcohol misuse,397931000006115,75544000,125472011,Eu112,Eu11200,[X]Mental and behav dis due to use opioids: dependence syndr
Drug or alcohol misuse,379281000006110,75544000,125472011,Eu112-1,Eu11211,[X]Drug addiction - opioids
