Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
"Organic, including symptomatic, mental disorders",294720015,191447007,294630015,E04y,E04y.00,Other specified chronic organic psychoses
"Organic, including symptomatic, mental disorders",403951000006111,231442003,346901014,Eu051,Eu05100,[X]Organic catatonic disorder
"Organic, including symptomatic, mental disorders",268257014,173269002,268257014,75050,7505000,Division of adhesions of lip
"Organic, including symptomatic, mental disorders",5023431000006110,231442003,346901014,^ESCTOR502343,,Organic catatonic disorder
"Organic, including symptomatic, mental disorders",425631000006118,5510009,10196013,Eu052-2,Eu05212,[X]Schizophrenia-like psychosis in epilepsy
"Organic, including symptomatic, mental disorders",2587491000006110,5510009,1231416011,^ESCTPA258749,,Paranoid organic state
"Organic, including symptomatic, mental disorders",1667581000000114,755301000000102,1667581000000114,Eu223,Eu22300,[X]Paranoid state in remission
"Organic, including symptomatic, mental disorders",418191000006113,5510009,1231416011,Eu052-1,Eu05211,[X]Paranoid organic state
"Organic, including symptomatic, mental disorders",8232521000006118,755301000000102,1662001000000113,^ESCTPA823252,,Paranoid state in remission
"Organic, including symptomatic, mental disorders",42191000006110,5510009,10196013,E03y0,E03y000,Organic delusional syndrome
"Organic, including symptomatic, mental disorders",403961000006113,5510009,10196013,Eu052,Eu05200,[X]Organic delusional [schizophrenia-like] disorder
"Organic, including symptomatic, mental disorders",401865016,13746004,23447014,Eu31y,Eu31y00,[X]Other bipolar affective disorders
"Organic, including symptomatic, mental disorders",401871010,35489007,59212011,Eu32y,Eu32y00,[X]Other depressive episodes
"Organic, including symptomatic, mental disorders",401872015,35489007,486185019,Eu32z,Eu32z00,"[X]Depressive episode, unspecified"
"Organic, including symptomatic, mental disorders",401877014,46206005,77054013,Eu3y0,Eu3y000,[X]Other single mood affective disorders
"Organic, including symptomatic, mental disorders",401879012,46206005,77054013,Eu3z,Eu3z.00,[X]Unspecified mood affective disorder
"Organic, including symptomatic, mental disorders",882311000006110,13746004,882311000006110,E11-99,E11..99,Manic-depressive psychoses
"Organic, including symptomatic, mental disorders",146991000006115,90197008,149511010,75052,7505200,Shave of lip
"Organic, including symptomatic, mental disorders",362781000006116,46206005,77054013,Eu3z-1,Eu3z.11,[X]Affective psychosis NOS
"Organic, including symptomatic, mental disorders",3246481000006118,46206005,1494744014,^ESCTDI324648,,Disorder of affect
"Organic, including symptomatic, mental disorders",367101000006112,13746004,2839307017,Eu31,Eu31.00,[X]Bipolar affective disorder
"Organic, including symptomatic, mental disorders",376721000006114,35489007,486185019,Eu32,Eu32.00,[X]Depressive episode
"Organic, including symptomatic, mental disorders",404011000006112,23645006,39698011,Eu053,Eu05300,[X]Organic mood [affective] disorders
