Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272223011,274023003,409763017,7A6L,7A6L.00,Other operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272223011,274023003,409763017,7A6L4,7A6L400,Other operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272223011,274023003,409763017,7A6Lz,7A6Lz00,Other operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272223011,274023003,409763017,7A6L0,7A6L000,Other operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272223011,274023003,409763017,7A69z,7A69z00,Other operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272223011,274023003,409763017,7A6My,7A6My00,Other operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272223011,274023003,409763017,7A6Ly,7A6Ly00,Other operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272223011,274023003,409763017,7A69,7A69.00,Other operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272223011,274023003,409763017,7A69y,7A69y00,Other operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",272223011,274023003,409763017,7A6Mz,7A6Mz00,Other operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",394359013,9365003,16429014,7A692,7A69200,Stripping of lower limb varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",715361000006118,265855005,394888016,7A692-1,7A69211,Mayo stripping of varicose vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",715361000006118,265855005,394888016,7A692-99,7A69299,Mayo stripping of varicose vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",394360015,265545001,394360015,7A693,7A69300,Avulsion of varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",394360015,265545001,394360015,7A693-1,7A69311,Avulsion of varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",501531000006116,265545001,394360015,7A693,7A69300,Babcock subcutaneous enucleation of varicose veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",501531000006116,265545001,394360015,7A693-1,7A69311,Babcock subcutaneous enucleation of varicose veins
