Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
"Disorders of gallbladder, biliary tract and pancreas",78967012,47367009,78967012,J67y6,J67y600,Exocrine pancreatic insufficiency
"Disorders of gallbladder, biliary tract and pancreas",2535691000006113,2307008,481504012,^ESCTPE253569,,Peripancreatic fat necrosis
"Disorders of gallbladder, biliary tract and pancreas",3265751000006119,47367009,78968019,^ESCTEP326575,,EPI
"Disorders of gallbladder, biliary tract and pancreas",2915211000006119,25942009,43472016,^ESCTCI291521,,Cirrhosis of pancreas
"Disorders of gallbladder, biliary tract and pancreas",26121018,15402006,26121018,J67y1,J67y100,Calculus of pancreas
"Disorders of gallbladder, biliary tract and pancreas",43471011,25942009,43471011,J67y2,J67y200,Fibrosis of pancreas
"Disorders of gallbladder, biliary tract and pancreas",64661016,38079004,64661016,J67y3,J67y300,Aseptic necrosis of pancreas
"Disorders of gallbladder, biliary tract and pancreas",146354015,88281007,146354015,J67y0,J67y000,Atrophy of pancreas
"Disorders of gallbladder, biliary tract and pancreas",356077018,237600004,356077018,ESCTMA7,,Malnutrition-related diabetes mellitus - fibrocalculous
"Disorders of gallbladder, biliary tract and pancreas",2474730014,413184002,2474730014,C10L0,C10L000,Fibrocalculous pancreatopathy without complication
"Disorders of gallbladder, biliary tract and pancreas",63364014,37992001,63364014,J67y5,J67y500,Pancreatic insufficiency
"Disorders of gallbladder, biliary tract and pancreas",3934581000006111,88281007,146355019,^ESCTPA393458,,Pancreatic atrophy
"Disorders of gallbladder, biliary tract and pancreas",3113051000006119,38079004,1229382014,^ESCTST311305,,Sterile pancreatic necrosis
"Disorders of gallbladder, biliary tract and pancreas",3265761000006117,47367009,3027296013,^ESCTPA326576,,Pancreatic exocrine insufficiency
"Disorders of gallbladder, biliary tract and pancreas",4972010,2307008,4972010,J67y4,J67y400,Fat necrosis of pancreas
"Disorders of gallbladder, biliary tract and pancreas",198461000000116,51002006,84990019,C10G0,C10G000,Secondary pancreatic diabetes mellitus without complication
"Disorders of gallbladder, biliary tract and pancreas",1230929011,51002006,1230929011,C10G,C10G.00,Secondary pancreatic diabetes mellitus
