Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",3068701000006115,35287006,58886018,,,chloroma
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",3530521000006112,63364005,499574013,,,chronic granulocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",12724401000006116,662431000000108,1454731000000117,,,chronic leukaemia nos
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",3327961000006112,51092000,495908014,,,chronic lymphatic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",3530471000006114,63364005,499573019,,,chronic myeloid leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",4020861000006119,93451002,201658011,,,di guglielmo's disease
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",3068711000006117,35287006,58887010,,,granulocytic sarcoma
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",12702811000006116,54087003,496857016,,,hairy cell leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",12720971000006112,536101000000106,1196481000000114,,,leukaemia nos
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",12724381000006116,662411000000100,1454701000000111,,,leukaemia of unspecified cell type
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",3377381000006119,54087003,496859018,,,leukaemic reticuloendotheliosis
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",11926201000006120,118613001,745061000006110,,,leukaemic reticuloendotheliosis of unspecified sites
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",3019991000006117,32280000,485180019,,,lymphatic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",4420081000006111,128924002,474674012,,,mast cell leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",3346481000006113,52220008,496242018,,,megakaryocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",2855881000006114,22331004,481317014,,,monoblastic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",3109021000006112,37810007,3109021000006112,,,monocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",3108791000006116,37810007,486867011,,,myeloid leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",3068691000006115,35287006,58885019,,,myeloid sarcoma
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",3109051000006115,37810007,486861012,,,myelomonocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",12725351000006112,634651000000103,1398721000000114,,,other specified leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",12731331000006118,662401000000102,1454681000000114,,,other specified leukaemia nos
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",4420051000006115,128923008,474673018,,,prolymphocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",745001000006114,118613001,1215903015,B624.00,B624.00,Leukaemic reticuloendotheliosis
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",745011000006112,118613001,1215903015,B624.11,B624.11,Leukaemic reticuloendotheliosis
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",1591211000006111,118613001,2764402015,B624.12,B624.12,Hairy cell leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289756017,118613001,1215903015,B624000,B624000,Leukaemic reticuloendotheliosis of unspecified sites
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",746301000006117,93144003,510216012,B624300,B624300,Leukaemic reticuloend of intra-abdominal lymph nodes
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289773015,118613001,1215903015,B624z00,B624z00,Leukaemic reticuloendotheliosis NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289876019,188725004,289876019,B64..00,B64..00,Lymphoid leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289875015,188725004,289875015,B64..11,B64..11,Lymphatic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",201652012,92814006,201652012,B641.00,B641.00,Chronic lymphoid leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",555131000006118,92814006,1207831017,B641.11,B641.11,Chronic lymphatic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",414008012,277473004,414008012,B641000,B641000,B-cell chronic lymphocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",2168681000000112,277473004,2168681000000112,B641011,,Chronic lymphocytic leukaemia of B-cell type
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",2233381000000115,863741000000108,2233381000000115,B641100,,Clinical stage A chronic lymphocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",2233421000000112,863761000000109,2233421000000112,B641200,B641200,Clinical stage B chronic lymphocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",2233461000000116,863781000000100,2233461000000116,B641300,B641300,Clinical stage C chronic lymphocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289881011,188725004,289876019,B64y.00,B64y.00,Other lymphoid leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",202801000006110,110006004,2765132011,B64y100,B64y100,Prolymphocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",289885019,188729005,289885019,B64y200,B64y200,Adult T-cell leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",414248013,277619001,414248013,B64y300,B64y300,B-cell prolymphocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",414151014,277567002,414151014,B64y400,B64y400,T-cell prolymphocytic leukaemia
