Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Mood disorders ,182801000006114,764691000000109,1696381000000115,E113500,,"Recurrent major depressive episodes,partial/unspec remission"
Mood disorders ,294843018,46244001,3304524018,E113600,,"Recurrent major depressive episodes, in full remission"
Mood disorders ,294844012,191616006,294844012,E113700,,Recurrent depression
Mood disorders ,294845013,268621008,401767019,E113z00,,Recurrent major depressive episode NOS
Mood disorders ,369982012,247803002,369982012,E118.00,,Seasonal affective disorder
Mood disorders ,294894013,191659001,294894013,E11y200,,Atypical depressive disorder
Mood disorders ,346973011,231500002,346973011,E11z200,,Masked depression
Mood disorders ,294917018,191676002,294917018,E130.00,,Reactive depressive psychosis
Mood disorders ,294918011,191676002,294918011,E130.11,,Psychotic reactive depression
Mood disorders ,138421012,83458005,138421012,E135.00,,Agitated depression
Mood disorders ,488211000006112,231504006,346979010,E200300,,Anxiety with depression
Mood disorders ,202561000006114,192049004,295495012,E291.00,,Prolonged depressive reaction
Mood disorders ,295535012,35489007,59212011,E2B..00,,Depressive disorder NEC
Mood disorders ,295537016,192080009,295537016,E2B1.00,,Chronic depression
Mood disorders ,423041000006119,231485007,346956014,Eu20400,,[X]Post-schizophrenic depression
Mood disorders ,425501000006113,84760002,140519016,Eu25100,,"[X]Schizoaffective disorder, depressive type"
Mood disorders ,425561000006114,84760002,140519016,Eu25111,,"[X]Schizoaffective psychosis, depressive type"
Mood disorders ,425691000006119,84760002,1234980016,Eu25112,,"[X]Schizophreniform psychosis, depressive type"
Mood disorders ,376721000006114,35489007,486185019,Eu32.00,,[X]Depressive episode
Mood disorders ,426911000006111,87414006,2951871015,Eu32.11,,[X]Single episode of depressive reaction
Mood disorders ,426941000006110,87414006,2951871015,Eu32.12,,[X]Single episode of psychogenic depression
Mood disorders ,426971000006119,87414006,2951871015,Eu32.13,,[X]Single episode of reactive depression
Mood disorders ,296137015,310495003,454082014,Eu32000,,[X]Mild depressive episode
Mood disorders ,296138013,310496002,454083016,Eu32100,,[X]Moderate depressive episode
Mood disorders ,401866015,310497006,454084010,Eu32200,,[X]Severe depressive episode without psychotic symptoms
Mood disorders ,426891000006114,310497006,454084010,Eu32211,,[X]Single episode agitated depressn w'out psychotic symptoms
Mood disorders ,223741000000112,310497006,454084010,Eu32212,,[X]Single episode major depression w'out psychotic symptoms
Mood disorders ,426991000006118,310497006,454084010,Eu32213,,[X]Single episode vital depression w'out psychotic symptoms
Mood disorders ,401869010,191604000,294828015,Eu32300,,[X]Severe depressive episode with psychotic symptoms
Mood disorders ,426921000006115,191604000,294828015,Eu32311,,[X]Single episode of major depression and psychotic symptoms
Mood disorders ,426951000006112,191676002,294917018,Eu32312,,[X]Single episode of psychogenic depressive psychosis
Mood disorders ,426961000006114,191604000,294828015,Eu32313,,[X]Single episode of psychotic depression
Mood disorders ,426981000006116,191676002,294917018,Eu32314,,[X]Single episode of reactive depressive psychosis
Mood disorders ,213641000000111,310495003,213641000000111,Eu32400,,[X]Mild depression
Mood disorders ,1715771000006112,87512008,145089017,Eu32500,,"[X]Major depression, mild"
Mood disorders ,1715181000006114,832007,2451016,Eu32600,,"[X]Major depression, moderately severe"
Mood disorders ,1715781000006110,75084000,124707013,Eu32700,,"[X]Major depression, severe without psychotic symptoms"
Mood disorders ,1715191000006112,73867007,122670017,Eu32800,,"[X]Major depression, severe with psychotic symptoms"
Mood disorders ,1755901000006112,755321000000106,1667601000000117,Eu32900,,"[X]Single major depr ep, severe with psych, psych in remiss"
Mood disorders ,1755911000006110,755331000000108,1667611000000115,Eu32A00,,"[X]Recurr major depr ep, severe with psych, psych in remiss"
Mood disorders ,401871010,35489007,59212011,Eu32y00,,[X]Other depressive episodes
Mood disorders ,366561000006119,191659001,294894013,Eu32y11,,[X]Atypical depression
Mood disorders ,426931000006117,231500002,346973011,Eu32y12,,[X]Single episode of masked depression NOS
Mood disorders ,401872015,35489007,486185019,Eu32z00,,"[X]Depressive episode, unspecified"
Mood disorders ,376691000006116,35489007,486184015,Eu32z11,,[X]Depression NOS
Mood disorders ,376711000006118,35489007,486185019,Eu32z12,,[X]Depressive disorder NOS
Mood disorders ,423611000006111,87414006,2951871015,Eu32z13,,[X]Prolonged single episode of reactive depression
Mood disorders ,359121000006116,87414006,2951871015,Eu32z14,,[X] Reactive depression NOS
Mood disorders ,401873013,191616006,294844012,Eu33.00,,[X]Recurrent depressive disorder
Mood disorders ,424631000006119,191616006,294844012,Eu33.11,,[X]Recurrent episodes of depressive reaction
Mood disorders ,424641000006112,191616006,294844012,Eu33.12,,[X]Recurrent episodes of psychogenic depression
Mood disorders ,424651000006114,191616006,294844012,Eu33.13,,[X]Recurrent episodes of reactive depression
Mood disorders ,425751000006115,247803002,369982012,Eu33.14,,[X]Seasonal depressive disorder
Mood disorders ,425411000006110,247803002,369983019,Eu33.15,,[X]SAD - Seasonal affective disorder
Mood disorders ,296180012,310495003,454082014,Eu33000,,"[X]Recurrent depressive disorder, current episode mild"
Mood disorders ,296181011,310496002,454083016,Eu33100,,"[X]Recurrent depressive disorder, current episode moderate"
Mood disorders ,424531000006118,310497006,454084010,Eu33200,,[X]Recurr depress disorder cur epi severe without psyc sympt
Mood disorders ,379781000006118,300706003,441826016,Eu33211,,[X]Endogenous depression without psychotic symptoms
Mood disorders ,396081000006116,268621008,401767019,Eu33212,,"[X]Major depression, recurrent without psychotic symptoms"
