Condition,MedCodeId,Term
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",527221000006115.0,Budd - Chiari syndrome (hepatic vein thrombosis)
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",64466019.0,Hepatic vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300710016.0,Embolism and thrombosis of the vena cava
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",419640012.0,Thrombosis of inferior vena cava
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",300711017.0,Embolism and thrombosis of the renal vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",437622013.0,Axillary vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2795114019.0,Thrombosis of subclavian vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2234371000000119.2,Thrombosis of internal jugular vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",2234411000000115.2,Thrombosis of external jugular vein
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",420621000006111.0,[X]Phlebitis+thrombophlebitis/oth deep vessls/low extremites
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",100821000006116.0,Thrombus of the superior mesenteric veins
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",216571000006116.0,Post operative deep vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",451478017.0,[V] Personal history deep vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",1227369013.0,[V] Personal history DVT- deep vein thrombosis
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",451479013.0,[V] Personal history of pulmonary embolism
