Condition,MedCodeId,Term
Drug or alcohol misuse,398261000006119.0,[X]Mental/behav dis multi drg use/oth psy sbs: amnesic syndr
Drug or alcohol misuse,397311000006110.0,[X]Men/beh dis mlt drg use/oth subs: resid/late psychot dis
Drug or alcohol misuse,397301000006112.0,[X]Men/beh dis mlt drg use/oth psy sbs: oth men & behav dis
Drug or alcohol misuse,397471000006114.0,[X]Ment/beh dis multi drug use/oth psy sbs unsp mnt/beh dis
Drug or alcohol misuse,980081000006112.0,[X]Mental and behavioural disorders due use of crack cocaine
Drug or alcohol misuse,980101000006116.0,[X]Mental behav disorders due use crack cocaine: harmful use
Drug or alcohol misuse,980111000006118.0,[X]Mental behav disorders due use crack cocaine: depend synd
Drug or alcohol misuse,980121000006114.0,[X]Mental behav disord due crack cocaine: withdrawal state
Drug or alcohol misuse,980141000006119.0,[X]Mental behav disord due crack cocaine: psychotic disorder
Drug or alcohol misuse,980181000006113.0,[X]Ment behav dis due crack cocaine: unsp ment and behav dis
Drug or alcohol misuse,2164309017.0,Adverse reaction to methadone
Drug or alcohol misuse,2164310010.0,Adverse reaction to buprenorphine
Drug or alcohol misuse,355481000006114.0,[X] Adverse reaction to methadone
Drug or alcohol misuse,352141000006117.0,[X] Adverse reaction to buprenorphine
