Condition,MedCodeId,Term
Malignant neoplasms,288717016.0,Malignant neoplasm of body of pancreas
Malignant neoplasms,288720012.0,Malignant neoplasm of tail of pancreas
Malignant neoplasms,288723014.0,Malignant neoplasm of pancreatic duct
Malignant neoplasms,288727010.0,Malignant neoplasm of Islets of Langerhans
Malignant neoplasms,288731016.0,Malignant neoplasm of other specified sites of pancreas
Malignant neoplasms,288734012.0,Malignant neoplasm of ectopic pancreatic tissue
Malignant neoplasms,288735013.0,Malignant neoplasm of specified site of pancreas NOS
Malignant neoplasms,288736014.0,Malignant neoplasm of pancreas NOS
Malignant neoplasms,310661000006117.0,[M]Islet cell carcinoma
Malignant neoplasms,310361000006113.0,"[M]Insulinoma, malignant"
Malignant neoplasms,309401000006112.0,"[M]Glucagonoma, malignant"
Malignant neoplasms,312881000006110.0,[M]Mixed islet cell and exocrine adenocarcinoma
Malignant neoplasms,308941000006114.0,"[M]Gastrinoma, malignant"
Malignant neoplasms,2905761000006112.0,Hepatocellular carcinoma
Malignant neoplasms,157732017.0,Primary malignant neoplasm of liver
Malignant neoplasms,288690014.0,Primary carcinoma of liver
Malignant neoplasms,342834014.0,Hepatoblastoma of liver
Malignant neoplasms,342851019.0,Primary angiosarcoma of liver
Malignant neoplasms,342807011.0,Hepatocellular carcinoma
Malignant neoplasms,288692018.0,Primary malignant neoplasm of liver NOS
Malignant neoplasms,288700011.0,Malignant neoplasm of liver unspecified
Malignant neoplasms,1224870013.0,[M]Hepatocellular carcinoma NOS
Malignant neoplasms,309871000006116.0,[M]Hepatoma NOS
Malignant neoplasms,309891000006115.0,"[M]Hepatoma, malignant"
Malignant neoplasms,311211000006112.0,[M]Liver cell carcinoma
Malignant neoplasms,1231089017.0,[M]Combined hepatocellular carcinoma and cholangiocarcinoma
Malignant neoplasms,309851000006114.0,[M]Hepatocholangiocarcinoma
Malignant neoplasms,1221209015.0,"[M]Hepatocellular carcinoma, fibrolamellar"
Malignant neoplasms,292101010.0,[X]Other specified carcinomas of liver
Malignant neoplasms,880331000006115.0,Ca breast - NOS
Malignant neoplasms,880321000006118.0,Ca breast - axillary tail
Malignant neoplasms,880341000006113.0,Ca breast - male
Malignant neoplasms,880271000006114.0,Ca breast - nipple/central
Malignant neoplasms,880291000006110.0,"Ca breast-lower,inner quadrant"
Malignant neoplasms,880311000006114.0,"Ca breast-lower,outer quadrant"
Malignant neoplasms,880281000006112.0,"Ca breast-upper,inner quadrant"
Malignant neoplasms,880301000006111.0,"Ca breast-upper,outer quadrant"
Malignant neoplasms,880261000006119.0,Carcinoma breast
Malignant neoplasms,3387071000006114.0,Paget's disease and intraductal carcinoma of breast
Malignant neoplasms,907341000006116.0,[RFC] Breast cancer
Malignant neoplasms,1.1918121000006112e+16,[X]Malignant neoplasm of breast
Malignant neoplasms,1803781000006110.0,Local recurrence of malignant tumour of breast
Malignant neoplasms,1.2723471000006112e+16,Malignant neoplasm of female breast NOS
Malignant neoplasms,1210642019.0,Malignant neoplasm of female breast
Malignant neoplasms,531851000006119.0,Ca female breast
Malignant neoplasms,289137018.0,Malignant neoplasm of nipple and areola of female breast
Malignant neoplasms,155417012.0,Malignant neoplasm of nipple of female breast
Malignant neoplasms,155089014.0,Malignant neoplasm of areola of female breast
Malignant neoplasms,289140018.0,Malignant neoplasm of nipple or areola of female breast NOS
Malignant neoplasms,289141019.0,Malignant neoplasm of central part of female breast
Malignant neoplasms,289142014.0,Malignant neoplasm of upper-inner quadrant of female breast
Malignant neoplasms,289143016.0,Malignant neoplasm of lower-inner quadrant of female breast
Malignant neoplasms,289144010.0,Malignant neoplasm of upper-outer quadrant of female breast
Malignant neoplasms,289145011.0,Malignant neoplasm of lower-outer quadrant of female breast
Malignant neoplasms,289146012.0,Malignant neoplasm of axillary tail of female breast
Malignant neoplasms,289148013.0,Malignant neoplasm of other site of female breast
Malignant neoplasms,289149017.0,Malignant neoplasm of ectopic site of female breast
Malignant neoplasms,289150017.0,Malignant neoplasm of other site of female breast NOS
Malignant neoplasms,289151018.0,Malignant neoplasm of female breast NOS
Malignant neoplasms,155364013.0,Malignant neoplasm of male breast
Malignant neoplasms,289153015.0,Malignant neoplasm of nipple and areola of male breast
Malignant neoplasms,155418019.0,Malignant neoplasm of nipple of male breast
Malignant neoplasms,155090017.0,Malignant neoplasm of areola of male breast
Malignant neoplasms,289157019.0,Malignant neoplasm of other site of male breast
Malignant neoplasms,289158012.0,Malignant neoplasm of ectopic site of male breast
Malignant neoplasms,289159016.0,Malignant neoplasm of male breast NOS
Malignant neoplasms,459378019.0,Local recurrence of malignant tumour of breast
Malignant neoplasms,174576019.0,Lobular carcinoma in situ of breast
Malignant neoplasms,174577011.0,Intraductal carcinoma in situ of breast
Malignant neoplasms,310311000006110.0,[M]Infiltrating duct carcinoma
Malignant neoplasms,307631000006111.0,[M]Duct carcinoma NOS
Malignant neoplasms,1232564019.0,[M]Intraductal papillary adenocarcinoma with invasion
Malignant neoplasms,1228259019.0,[M]Infiltrating duct and lobular carcinoma
Malignant neoplasms,307131000006115.0,"[M]Comedocarcinoma, noninfiltrating"
Malignant neoplasms,291536017.0,[M]Comedocarcinoma NOS
Malignant neoplasms,316311000006112.0,[M]Secretory breast carcinoma
Malignant neoplasms,314091000006113.0,[M]Noninfiltrating intraductal papillary adenocarcinoma
Malignant neoplasms,314711000006117.0,"[M]Paget's disease, mammary"
Malignant neoplasms,314691000006115.0,"[M]Paget's disease, breast"
Malignant neoplasms,314671000006116.0,[M]Paget's disease and infiltrating breast duct carcinoma
Malignant neoplasms,1231363012.0,[M]Paget's disease and intraductal carcinoma of breast
Malignant neoplasms,310411000006117.0,[M]Intracystic carcinoma NOS
Malignant neoplasms,292137017.0,[X]Malignant neoplasm of breast
