Condition,MedCodeId,Term
"Disorders of gallbladder, biliary tract and pancreas",64412010,Stenosis of gallbladder
"Disorders of gallbladder, biliary tract and pancreas",303585016,Occlusion of gallbladder
"Disorders of gallbladder, biliary tract and pancreas",125774011,Obstruction of gallbladder
"Disorders of gallbladder, biliary tract and pancreas",130741016,Mucocele of gallbladder
"Disorders of gallbladder, biliary tract and pancreas",78881010,Hydrops of gallbladder
"Disorders of gallbladder, biliary tract and pancreas",303596012,Perforation of gallbladder NOS
"Disorders of gallbladder, biliary tract and pancreas",2863131000006110,Disruption of gallbladder
"Disorders of gallbladder, biliary tract and pancreas",42493014,Perforation of gallbladder
"Disorders of gallbladder, biliary tract and pancreas",303593016,Rupture of cystic duct
"Disorders of gallbladder, biliary tract and pancreas",38252011,Rupture of gallbladder
"Disorders of gallbladder, biliary tract and pancreas",3500181000006113,Gallbladder cholesterolosis
"Disorders of gallbladder, biliary tract and pancreas",102281017,Cholesterolosis of gallbladder
"Disorders of gallbladder, biliary tract and pancreas",102282012,Strawberry gallbladder
"Disorders of gallbladder, biliary tract and pancreas",1222485011,[D]Dyskinesia
"Disorders of gallbladder, biliary tract and pancreas",2714181000006111,Adhesion of gallbladder
"Disorders of gallbladder, biliary tract and pancreas",32531013,Cyst of gallbladder
"Disorders of gallbladder, biliary tract and pancreas",108064010,Ulcer of cystic duct
"Disorders of gallbladder, biliary tract and pancreas",99026017,Ulcer of gallbladder
"Disorders of gallbladder, biliary tract and pancreas",107462017,Atrophy of gallbladder
"Disorders of gallbladder, biliary tract and pancreas",112901019,Hypertrophy of cystic duct
"Disorders of gallbladder, biliary tract and pancreas",145153011,Cyst of cystic duct
"Disorders of gallbladder, biliary tract and pancreas",303605012,Biliary dyskinesia
"Disorders of gallbladder, biliary tract and pancreas",1220974011,Adhesions of gallbladder
"Disorders of gallbladder, biliary tract and pancreas",303606013,Polyp of gallbladder
"Disorders of gallbladder, biliary tract and pancreas",123625018,Atrophy of cystic duct
"Disorders of gallbladder, biliary tract and pancreas",127630018,Hypertrophy of gallbladder
"Disorders of gallbladder, biliary tract and pancreas",6297911000006119,Absent gallbladder function
"Disorders of gallbladder, biliary tract and pancreas",6297921000006110,Non-functioning gallbladder
"Disorders of gallbladder, biliary tract and pancreas",1222956011,Adhesions of cystic duct
"Disorders of gallbladder, biliary tract and pancreas",585531000006117,Nonfunctioning gallbladder
"Disorders of gallbladder, biliary tract and pancreas",2861761000006118,Adhesion of cystic duct
"Disorders of gallbladder, biliary tract and pancreas",303475019,Liver abscess NOS
"Disorders of gallbladder, biliary tract and pancreas",303617014,Sclerosing cholangitis unspecified
"Disorders of gallbladder, biliary tract and pancreas",303468015,Liver abscess - excluding amoebic liver abscess
"Disorders of gallbladder, biliary tract and pancreas",4787861000006113,PSC - Primary sclerosing cholangitis
"Disorders of gallbladder, biliary tract and pancreas",3010811000006111,Primary biliary cholangitis
"Disorders of gallbladder, biliary tract and pancreas",377821000006117,[X]Disorders of gallbladder+biliary tract in diseases CE
"Disorders of gallbladder, biliary tract and pancreas",3010831000006117,Hanot's cirrhosis
"Disorders of gallbladder, biliary tract and pancreas",4125941000006111,Disease of biliary system
"Disorders of gallbladder, biliary tract and pancreas",2948081000006117,Hepatic abscess
"Disorders of gallbladder, biliary tract and pancreas",303628013,Other bile duct disorder NOS
"Disorders of gallbladder, biliary tract and pancreas",303609018,Other biliary tract disorders
"Disorders of gallbladder, biliary tract and pancreas",303611010,Cholangitis lenta
"Disorders of gallbladder, biliary tract and pancreas",1650161000000119,Biliary sepsis
"Disorders of gallbladder, biliary tract and pancreas",303792012,[X]Other specified diseases of biliary tract
"Disorders of gallbladder, biliary tract and pancreas",303614019,Primary sclerosing cholangitis
"Disorders of gallbladder, biliary tract and pancreas",303616017,Secondary sclerosing cholangitis
"Disorders of gallbladder, biliary tract and pancreas",45033010,Ascending cholangitis
"Disorders of gallbladder, biliary tract and pancreas",116009017,Suppurative cholangitis
"Disorders of gallbladder, biliary tract and pancreas",52980015,Primary biliary cirrhosis
"Disorders of gallbladder, biliary tract and pancreas",303626012,Obstructive jaundice NOS
"Disorders of gallbladder, biliary tract and pancreas",3472071000006110,Obstructive hyperbilirubinemia
"Disorders of gallbladder, biliary tract and pancreas",3472061000006115,Obstructive hyperbilirubinaemia
"Disorders of gallbladder, biliary tract and pancreas",303620018,Occlusion of bile duct
"Disorders of gallbladder, biliary tract and pancreas",73035014,Stricture of bile duct
"Disorders of gallbladder, biliary tract and pancreas",62444010,Perforation of bile duct
"Disorders of gallbladder, biliary tract and pancreas",47097012,Spasm of sphincter of Oddi
"Disorders of gallbladder, biliary tract and pancreas",16603016,Cyst of bile duct
"Disorders of gallbladder, biliary tract and pancreas",7128071000006116,Dysfunction of sphincter of Oddi
"Disorders of gallbladder, biliary tract and pancreas",216241000006110,Post cholecystectomy bile leakage
"Disorders of gallbladder, biliary tract and pancreas",3944010,Ulcer of bile duct
"Disorders of gallbladder, biliary tract and pancreas",86341012,Atrophy of bile duct
"Disorders of gallbladder, biliary tract and pancreas",1234190013,Adhesions of bile duct
"Disorders of gallbladder, biliary tract and pancreas",44968018,Hypertrophy of bile duct
"Disorders of gallbladder, biliary tract and pancreas",3768531000006115,Adhesion of bile duct
"Disorders of gallbladder, biliary tract and pancreas",303796010,[X]Disorders of pancreas in diseases classified elsewhere
"Disorders of gallbladder, biliary tract and pancreas",303648018,Diseases of pancreas NOS
"Disorders of gallbladder, biliary tract and pancreas",2568881000006110,Hemorrhagic pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",3730761000006113,Inflammation of pancreas
"Disorders of gallbladder, biliary tract and pancreas",623221000006115,Diseases of pancreas
"Disorders of gallbladder, biliary tract and pancreas",2568891000006113,Haemorrhagic pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",303647011,Other diseases of pancreas NOS
"Disorders of gallbladder, biliary tract and pancreas",125722013,Pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",303794013,[X]Other specified diseases of pancreas
"Disorders of gallbladder, biliary tract and pancreas",303645015,Other diseases of pancreas
"Disorders of gallbladder, biliary tract and pancreas",303793019,[X]Other chronic pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",5081061000006116,CP - Chronic pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",352985010,Chronic pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",353698013,Alcohol-induced chronic pancreatitis
"Disorders of gallbladder, biliary tract and pancreas",303644016,Pancreatic cyst and pseudocyst NOS
"Disorders of gallbladder, biliary tract and pancreas",3003961000006113,Cyst of pancreas
"Disorders of gallbladder, biliary tract and pancreas",1227462017,Pancreatic cyst
"Disorders of gallbladder, biliary tract and pancreas",303643010,Cyst and pseudocyst of pancreas
"Disorders of gallbladder, biliary tract and pancreas",4194881000006115,Pancreatic pseudocyst
"Disorders of gallbladder, biliary tract and pancreas",178612013,Pseudocyst of pancreas
"Disorders of gallbladder, biliary tract and pancreas",967681000006119,Fibrocalculous pancreatopathy
"Disorders of gallbladder, biliary tract and pancreas",2535701000006113,Peripancreatic necrosis
"Disorders of gallbladder, biliary tract and pancreas",2744381000006119,Pancreatolithiasis
