Condition,ReadCode,CleansedReadCode,Term
Mood disorders,Eu33-5,Eu33.15,[X]SAD - Seasonal affective disorder
Mood disorders,Eu332-1,Eu33211,[X]Endogenous depression without psychotic symptoms
Mood disorders,Eu332-2,Eu33212,"[X]Major depression, recurrent without psychotic symptoms"
Mood disorders,Eu332-4,Eu33214,"[X]Vital depression, recurrent without psychotic symptoms"
Mood disorders,Eu333-1,Eu33311,[X]Endogenous depression with psychotic symptoms
Mood disorders,Eu334,Eu33400,"[X]Recurrent depressive disorder, currently in remission"
Mood disorders,Eu33y,Eu33y00,[X]Other recurrent depressive disorders
Mood disorders,Eu33z,Eu33z00,"[X]Recurrent depressive disorder, unspecified"
Mood disorders,Eu33z-1,Eu33z11,[X]Monopolar depression NOS
Mood disorders,Eu341-2,Eu34112,[X]Depressive personality disorder
