Condition,ReadCode,CleansedReadCode,Term
"Disease of arteries, arterioles and capilleries",C107-1,C107.11,Diabetes mellitus with gangrene
"Disease of arteries, arterioles and capilleries",C107-2,C107.12,Diabetes with gangrene
"Disease of arteries, arterioles and capilleries",C1071,C107100,"Diabetes mellitus, adult, + peripheral circulatory disorder"
"Disease of arteries, arterioles and capilleries",C1072,C107200,"Diabetes mellitus, adult with gangrene"
"Disease of arteries, arterioles and capilleries",C1073,C107300,IDDM with peripheral circulatory disorder
"Disease of arteries, arterioles and capilleries",C1074,C107400,NIDDM with peripheral circulatory disorder
"Disease of arteries, arterioles and capilleries",C107z,C107z00,Diabetes mellitus NOS with peripheral circulatory disorder
"Disease of arteries, arterioles and capilleries",C1086,C108600,Insulin dependent diabetes mellitus with gangrene
"Disease of arteries, arterioles and capilleries",C1086-2,C108612,Type 1 diabetes mellitus with gangrene
"Disease of arteries, arterioles and capilleries",C108G,C108G00,Insulin dependent diab mell with peripheral angiopathy
"Disease of arteries, arterioles and capilleries",C1095,C109500,Non-insulin dependent diabetes mellitus with gangrene
"Disease of arteries, arterioles and capilleries",C1095-1,C109511,Type II diabetes mellitus with gangrene
"Disease of arteries, arterioles and capilleries",C1095-2,C109512,Type 2 diabetes mellitus with gangrene
"Disease of arteries, arterioles and capilleries",C109F,C109F00,Non-insulin-dependent d m with peripheral angiopath
"Disease of arteries, arterioles and capilleries",C109F-1,C109F11,Type II diabetes mellitus with peripheral angiopathy
"Disease of arteries, arterioles and capilleries",C109F-2,C109F12,Type 2 diabetes mellitus with peripheral angiopathy
"Disease of arteries, arterioles and capilleries",C10E6,C10E600,Type 1 diabetes mellitus with gangrene
"Disease of arteries, arterioles and capilleries",C10E6-1,C10E611,Type I diabetes mellitus with gangrene
"Disease of arteries, arterioles and capilleries",C10E6-2,C10E612,Insulin dependent diabetes mellitus with gangrene
"Disease of arteries, arterioles and capilleries",C10EG,C10EG00,Type 1 diabetes mellitus with peripheral angiopathy
"Disease of arteries, arterioles and capilleries",C10F5,C10F500,Type 2 diabetes mellitus with gangrene
"Disease of arteries, arterioles and capilleries",C10F5-1,C10F511,Type II diabetes mellitus with gangrene
"Disease of arteries, arterioles and capilleries",C10FF,C10FF00,Type 2 diabetes mellitus with peripheral angiopathy
"Disease of arteries, arterioles and capilleries",G700-1,G700.11,Aorto-iliac disease
"Disease of arteries, arterioles and capilleries",G702,G702.00,Extremity artery atheroma
"Disease of arteries, arterioles and capilleries",G702z,G702z00,Extremity artery atheroma NOS
"Disease of arteries, arterioles and capilleries",G73,G73..00,Other peripheral vascular disease
"Disease of arteries, arterioles and capilleries",G73-1,G73..11,Peripheral ischaemic vascular disease
"Disease of arteries, arterioles and capilleries",G73-2,G73..12,Ischaemia of legs
"Disease of arteries, arterioles and capilleries",G73-3,G73..13,Peripheral ischaemia
"Disease of arteries, arterioles and capilleries",G731,G731.00,Thromboangiitis obliterans
"Disease of arteries, arterioles and capilleries",G7310,G731000,Buerger's disease
"Disease of arteries, arterioles and capilleries",G731z,G731z00,Thromboangiitis obliterans NOS
"Disease of arteries, arterioles and capilleries",G732,G732.00,Peripheral gangrene
"Disease of arteries, arterioles and capilleries",G7320,G732000,Gangrene of toe
"Disease of arteries, arterioles and capilleries",G7321,G732100,Gangrene of foot
"Disease of arteries, arterioles and capilleries",G733,G733.00,Ischaemic foot
"Disease of arteries, arterioles and capilleries",G73y,G73y.00,Other specified peripheral vascular disease
"Disease of arteries, arterioles and capilleries",G73y0,G73y000,Diabetic peripheral angiopathy
"Disease of arteries, arterioles and capilleries",G73y1,G73y100,Peripheral angiopathic disease EC NOS
"Disease of arteries, arterioles and capilleries",G73y2,G73y200,Acrocyanosis
"Disease of arteries, arterioles and capilleries",G73y4,G73y400,Acroparaesthesia - Schultze's type
"Disease of arteries, arterioles and capilleries",G73y5,G73y500,Acroparaesthesia - Nothnagel's type
"Disease of arteries, arterioles and capilleries",G73y5-1,G73y511,Nothnagel's vasomotor acroparaesthesia
"Disease of arteries, arterioles and capilleries",G73y6,G73y600,Acroparaesthesia - unspecified
"Disease of arteries, arterioles and capilleries",G73y7,G73y700,Erythrocyanosis
"Disease of arteries, arterioles and capilleries",G73y8,G73y800,Erythromelalgia
"Disease of arteries, arterioles and capilleries",G73yz,G73yz00,Other specified peripheral vascular disease NOS
"Disease of arteries, arterioles and capilleries",G73z,G73z.00,Peripheral vascular disease NOS
"Disease of arteries, arterioles and capilleries",G73z0,G73z000,Intermittent claudication
"Disease of arteries, arterioles and capilleries",G73z0-1,G73z011,Claudication
"Disease of arteries, arterioles and capilleries",G73zz,G73zz00,Peripheral vascular disease NOS
"Disease of arteries, arterioles and capilleries",G740-2,G740.12,Aortoiliac obstruction
"Disease of arteries, arterioles and capilleries",G7424,G742400,Embolism and thrombosis of the femoral artery
"Disease of arteries, arterioles and capilleries",G7425,G742500,Embolism and thrombosis of the popliteal artery
"Disease of arteries, arterioles and capilleries",G7426,G742600,Embolism and thrombosis of the anterior tibial artery
"Disease of arteries, arterioles and capilleries",G7427,G742700,Embolism and thrombosis of the dorsalis pedis artery
"Disease of arteries, arterioles and capilleries",G7429,G742900,Embolism and thrombosis of a leg artery NOS
"Disease of arteries, arterioles and capilleries",G742z,G742z00,Peripheral arterial embolism and thrombosis NOS
"Disease of arteries, arterioles and capilleries",G74y0,G74y000,Embolism and/or thrombosis of the common iliac artery
"Disease of arteries, arterioles and capilleries",G74y1,G74y100,Embolism and/or thrombosis of the internal iliac artery
"Disease of arteries, arterioles and capilleries",G74y2,G74y200,Embolism and/or thrombosis of the external iliac artery
"Disease of arteries, arterioles and capilleries",G74y3,G74y300,Embolism and thrombosis of the iliac artery unspecified
"Disease of arteries, arterioles and capilleries",Gyu74,Gyu7400,[X]Other specified peripheral vascular diseases
"Disease of arteries, arterioles and capilleries",M271-2,M271.12,Ischaemic leg ulcer
"Disease of arteries, arterioles and capilleries",M2710,M271000,Ischaemic ulcer diabetic foot
"Disease of arteries, arterioles and capilleries",M2713,M271300,Arterial leg ulcer
"Disease of arteries, arterioles and capilleries",M2714,M271400,Mixed venous and arterial leg ulcer
"Disease of arteries, arterioles and capilleries",R0542,R054200,[D]Gangrene of toe in diabetic
"Disease of arteries, arterioles and capilleries",R0543,R054300,[D]Widespread diabetic foot gangrene
"Disease of arteries, arterioles and capilleries",R0550,R055000,[D]Failure of peripheral circulation
"Disease of arteries, arterioles and capilleries",R0550-1,R055011,[D]Peripheral circulatory failure
"Disease of arteries, arterioles and capilleries",C10FF-1,C10FF11,Type II diabetes mellitus with peripheral angiopathy
"Disease of arteries, arterioles and capilleries",C10EG-2,C10EG12,Insulin dependent diab mell with peripheral angiopathy
"Disease of arteries, arterioles and capilleries",^ESCT1248544,,NIDDM with peripheral circulatory disorder
"Disease of arteries, arterioles and capilleries",C108G-2,C108G12,Type 1 diabetes mellitus with peripheral angiopathy
"Disease of arteries, arterioles and capilleries",C108G-1,C108G11,Type I diabetes mellitus with peripheral angiopathy
"Disease of arteries, arterioles and capilleries",C10EG-1,C10EG11,Type I diabetes mellitus with peripheral angiopathy
