Condition,ReadCode,CleansedReadCode,Term
Epilepsy,F255y,F255y00,Partial epilepsy without impairment of consciousness OS
Epilepsy,F255z,F255z00,Partial epilepsy without impairment of consciousness NOS
Epilepsy,F256-1,F256.11,Lightning spasms
Epilepsy,F256-2,F256.12,West syndrome
Epilepsy,F2560,F256000,Hypsarrhythmia
Epilepsy,F257,F257.00,Kojevnikov's epilepsy
Epilepsy,F258,F258.00,Post-ictal state
Epilepsy,F259,F259.00,Early infant epileptic encephalopathy wth suppression bursts
Epilepsy,F259-1,F259.11,Ohtahara syndrome
Epilepsy,F25B,F25B.00,Alcohol-induced epilepsy
Epilepsy,F25C,F25C.00,Drug-induced epilepsy
Epilepsy,F25D,F25D.00,Menstrual epilepsy
Epilepsy,F25E,F25E.00,Stress-induced epilepsy
Epilepsy,F25F,F25F.00,Photosensitive epilepsy
Epilepsy,F25G-1,F25G.11,Dravet syndrome
Epilepsy,F25X,F25X.00,"Status epilepticus, unspecified"
Epilepsy,F25y,F25y.00,Other forms of epilepsy
Epilepsy,F25y0,F25y000,Cursive (running) epilepsy
Epilepsy,F25y1,F25y100,Gelastic epilepsy
Epilepsy,F25y3,F25y300,Complex partial status epilepticus
Epilepsy,F25y4,F25y400,Benign Rolandic epilepsy
Epilepsy,F25y5,F25y500,Panayiotopoulos syndrome
Epilepsy,F25yz,F25yz00,Other forms of epilepsy NOS
Epilepsy,F25z,F25z.00,Epilepsy NOS
Epilepsy,F25z-1,F25z.11,Fit (in known epileptic) NOS
Epilepsy,Fyu50,Fyu5000,[X]Other generalized epilepsy and epileptic syndromes
Epilepsy,Fyu51,Fyu5100,[X]Other epilepsy
Epilepsy,Fyu52,Fyu5200,[X]Other status epilepticus
Epilepsy,Fyu59,Fyu5900,"[X]Status epilepticus, unspecified"
