Condition,ReadCode,CleansedReadCode,Term
Diabetes,C10EQ,C10EQ00,Type 1 diabetes mellitus with gastroparesis
Diabetes,C10ER,C10ER00,Latent autoimmune diabetes mellitus in adult
Diabetes,C10G,C10G.00,Secondary pancreatic diabetes mellitus
Diabetes,C10G0,C10G000,Secondary pancreatic diabetes mellitus without complication
Diabetes,C10H,C10H.00,Diabetes mellitus induced by non-steroid drugs
Diabetes,C10H0,C10H000,DM induced by non-steroid drugs without complication
Diabetes,C10M,C10M.00,Lipoatrophic diabetes mellitus
Diabetes,C10N,C10N.00,Secondary diabetes mellitus
Diabetes,C10N0,C10N000,Secondary diabetes mellitus without complication
Diabetes,C10N1,C10N100,Cystic fibrosis related diabetes mellitus
Diabetes,C10y,C10y.00,Diabetes mellitus with other specified manifestation
Diabetes,C10y1,C10y100,"Diabetes mellitus, adult, + other specified manifestation"
Diabetes,C10yy,C10yy00,Other specified diabetes mellitus with other spec comps
Diabetes,C10yz,C10yz00,Diabetes mellitus NOS with other specified manifestation
Diabetes,C10z,C10z.00,Diabetes mellitus with unspecified complication
Diabetes,C10zy,C10zy00,Other specified diabetes mellitus with unspecified comps
Diabetes,C10zz,C10zz00,Diabetes mellitus NOS with unspecified complication
Diabetes,C11y0,C11y000,Steroid induced diabetes
Diabetes,C314-1,C314.11,Renal diabetes
Diabetes,C3500-1,C350011,Bronzed diabetes
Diabetes,Cyu2,Cyu2.00,[X]Diabetes mellitus
Diabetes,Cyu20,Cyu2000,[X]Other specified diabetes mellitus
Diabetes,F1711,F171100,Autonomic neuropathy due to diabetes
Diabetes,F3813,F381300,Myasthenic syndrome due to diabetic amyotrophy
Diabetes,F3813-1,F381311,Diabetic amyotrophy
Diabetes,F420,F420.00,Diabetic retinopathy
Diabetes,F4200,F420000,Background diabetic retinopathy
Diabetes,F4201,F420100,Proliferative diabetic retinopathy
Diabetes,F4202,F420200,Preproliferative diabetic retinopathy
Diabetes,F4203,F420300,Advanced diabetic maculopathy
Diabetes,F4204,F420400,Diabetic maculopathy
Diabetes,F4205,F420500,Advanced diabetic retinal disease
Diabetes,F4206,F420600,Non proliferative diabetic retinopathy
Diabetes,F4207,F420700,High risk proliferative diabetic retinopathy
Diabetes,F4208,F420800,High risk non proliferative diabetic retinopathy
Diabetes,F420z,F420z00,Diabetic retinopathy NOS
Diabetes,F4407,F440700,Diabetic iritis
Diabetes,K01x1,K01x100,Nephrotic syndrome in diabetes mellitus
Diabetes,K01x1-1,K01x111,Kimmelstiel - Wilson disease
Diabetes,L1805,L180500,"Pre-existing diabetes mellitus, insulin-dependent"
Diabetes,L1806,L180600,"Pre-existing diabetes mellitus, non-insulin-dependent"
Diabetes,L180X,L180X00,"Pre-existing diabetes mellitus, unspecified"
Diabetes,M0372,M037200,Cellulitis in diabetic foot
Diabetes,M21yC,M21yC00,Insulin lipohypertrophy
Diabetes,M21yC-1,M21yC11,Insulin site lipohypertrophy
Diabetes,M2712,M271200,Mixed diabetic ulcer - foot
Diabetes,N0300,N030000,Diabetic cheiroarthropathy
Diabetes,N0300-1,N030011,Diabetic cheiropathy
Diabetes,TJ23,TJ23.00,Adverse reaction to insulins and antidiabetic agents
Diabetes,TJ23z,TJ23z00,Adverse reaction to insulins and antidiabetic agents NOS
Diabetes,U6023-1,U602311,[X] Adverse reaction to insulins and antidiabetic agents
Diabetes,L180A,,Pre-existing type 1 diabetes mellitus in pregnancy
Diabetes,C10EK-1,C10EK11,Type I diabetes mellitus with persistent proteinuria
