Condition,ReadCode,CleansedReadCode,Term
Osteoarthritis,N054z,N054z00,"Osteoarthritis of more than one site, unspecified, NOS"
Osteoarthritis,N05z,N05z.00,Osteoarthritis NOS
Osteoarthritis,N05z-1,N05z.11,Joint degeneration
Osteoarthritis,N05z0,N05z000,"Osteoarthritis NOS, of unspecified site"
Osteoarthritis,N05z1,N05z100,"Osteoarthritis NOS, of shoulder region"
Osteoarthritis,N05z4,N05z400,"Osteoarthritis NOS, of the hand"
Osteoarthritis,N05z4-1,N05z411,Finger osteoarthritis NOS
Osteoarthritis,N05z4-2,N05z412,Thumb osteoarthritis NOS
Osteoarthritis,N05z5,N05z500,"Osteoarthritis NOS, pelvic region/thigh"
Osteoarthritis,N05z5-1,N05z511,Hip osteoarthritis NOS
Osteoarthritis,N05z6,N05z600,"Osteoarthritis NOS, of the lower leg"
Osteoarthritis,N05z6-1,N05z611,Knee osteoarthritis NOS
Osteoarthritis,N05z7,N05z700,"Osteoarthritis NOS, of ankle and foot"
Osteoarthritis,N05z7-1,N05z711,Ankle osteoarthritis NOS
Osteoarthritis,N05z7-2,N05z712,Foot osteoarthritis NOS
Osteoarthritis,N05z7-3,N05z713,Toe osteoarthritis NOS
Osteoarthritis,N05z8,N05z800,"Osteoarthritis NOS, other specified site"
Osteoarthritis,N05z9,N05z900,"Osteoarthritis NOS, of shoulder"
Osteoarthritis,N05zA,N05zA00,"Osteoarthritis NOS, of sternoclavicular joint"
Osteoarthritis,N05zB,N05zB00,"Osteoarthritis NOS, of acromioclavicular joint"
Osteoarthritis,N05zC,N05zC00,"Osteoarthritis NOS, of elbow"
Osteoarthritis,N05zD,N05zD00,"Osteoarthritis NOS, of distal radio-ulnar joint"
Osteoarthritis,N05zE,N05zE00,"Osteoarthritis NOS, of wrist"
Osteoarthritis,N05zF,N05zF00,"Osteoarthritis NOS, of MCP joint"
Osteoarthritis,N05zG,N05zG00,"Osteoarthritis NOS, of PIP joint of finger"
Osteoarthritis,N05zH,N05zH00,"Osteoarthritis NOS, of DIP joint of finger"
Osteoarthritis,N05zJ,N05zJ00,"Osteoarthritis NOS, of hip"
Osteoarthritis,N05zK,N05zK00,"Osteoarthritis NOS, of sacro-iliac joint"
Osteoarthritis,N05zL,N05zL00,"Osteoarthritis NOS, of knee"
Osteoarthritis,N05zM,N05zM00,"Osteoarthritis NOS, of tibio-fibular joint"
Osteoarthritis,N05zN,N05zN00,"Osteoarthritis NOS, of ankle"
Osteoarthritis,N05zP,N05zP00,"Osteoarthritis NOS, of subtalar joint"
Osteoarthritis,N05zQ,N05zQ00,"Osteoarthritis NOS, of talonavicular joint"
Osteoarthritis,N05zR,N05zR00,"Osteoarthritis NOS, of other tarsal joint"
Osteoarthritis,N05zS,N05zS00,"Osteoarthritis NOS, of 1st MTP joint"
Osteoarthritis,N05zT,N05zT00,"Osteoarthritis NOS, of lesser MTP joint"
Osteoarthritis,N05zU,N05zU00,"Osteoarthritis NOS, of IP joint of toe"
Osteoarthritis,N05zz,N05zz00,Osteoarthritis NOS
Osteoarthritis,Nyu2,Nyu2.00,[X]Arthrosis
Osteoarthritis,Nyu20,Nyu2000,[X]Other polyarthrosis
Osteoarthritis,Nyu21,Nyu2100,[X]Other primary coxarthrosis
Osteoarthritis,Nyu22,Nyu2200,[X]Other dysplastic coxarthrosis
Osteoarthritis,Nyu24,Nyu2400,"[X]Other secondary coxarthrosis, bilateral"
Osteoarthritis,Nyu25,Nyu2500,[X]Other primary gonarthrosis
Osteoarthritis,Nyu25-1,Nyu2511,[X] Unilateral primary gonarthrosis
Osteoarthritis,Nyu27,Nyu2700,"[X]Other secondary gonarthrosis, bilateral"
Osteoarthritis,Nyu28,Nyu2800,[X]Other secondary gonarthrosis
Osteoarthritis,Nyu28-1,Nyu2811,[X] Unilateral secondary gonarthrosis
Osteoarthritis,Nyu29,Nyu2900,[X]Other primary arthrosis of first carpometacarpal joint
Osteoarthritis,Nyu2D,Nyu2D00,[X]Other specified arthrosis
Osteoarthritis,Nyu2E,Nyu2E00,[X]Other secondary coxarthrosis
Osteoarthritis,Nyu2E-1,Nyu2E11,[X] Unilateral secondary coxarthrosis
