Condition,ReadCode,CleansedReadCode,Term
Malignant neoplasms,B14y,B14y.00,"Malig neop other site rectum, rectosigmoid junction and anus"
Malignant neoplasms,B14z,B14z.00,"Malignant neoplasm rectum,rectosigmoid junction and anus NOS"
Malignant neoplasms,B1z0-1,B1z0.11,Cancer of bowel
Malignant neoplasms,BBb0-1,BBb0.11,[M]Glioma NOS
Malignant neoplasms,B51,B51..00,Malignant neoplasm of brain
Malignant neoplasms,B51-1,B51..11,Cerebral tumour - malignant
Malignant neoplasms,B510,B510.00,Malignant neoplasm cerebrum (excluding lobes and ventricles)
Malignant neoplasms,B5100,B510000,Malignant neoplasm of basal ganglia
Malignant neoplasms,B5101,B510100,Malignant neoplasm of cerebral cortex
Malignant neoplasms,B5103,B510300,Malignant neoplasm of globus pallidus
Malignant neoplasms,B5104,B510400,Malignant neoplasm of hypothalamus
Malignant neoplasms,B5105,B510500,Malignant neoplasm of thalamus
Malignant neoplasms,B510z,B510z00,Malignant neoplasm of cerebrum NOS
Malignant neoplasms,B511,B511.00,Malignant neoplasm of frontal lobe
Malignant neoplasms,B512,B512.00,Malignant neoplasm of temporal lobe
Malignant neoplasms,B5120,B512000,Malignant neoplasm of hippocampus
Malignant neoplasms,B512z,B512z00,Malignant neoplasm of temporal lobe NOS
Malignant neoplasms,B513,B513.00,Malignant neoplasm of parietal lobe
Malignant neoplasms,B514,B514.00,Malignant neoplasm of occipital lobe
Malignant neoplasms,B515,B515.00,Malignant neoplasm of cerebral ventricles
Malignant neoplasms,B5150,B515000,Malignant neoplasm of choroid plexus
Malignant neoplasms,B516,B516.00,Malignant neoplasm of cerebellum
Malignant neoplasms,B517,B517.00,Malignant neoplasm of brain stem
Malignant neoplasms,B5170,B517000,Malignant neoplasm of cerebral peduncle
Malignant neoplasms,B5171,B517100,Malignant neoplasm of medulla oblongata
Malignant neoplasms,B5172,B517200,Malignant neoplasm of midbrain
Malignant neoplasms,B5173,B517300,Malignant neoplasm of pons
Malignant neoplasms,B517z,B517z00,Malignant neoplasm of brain stem NOS
Malignant neoplasms,B51y,B51y.00,Malignant neoplasm of other parts of brain
Malignant neoplasms,B51y0,B51y000,Malignant neoplasm of corpus callosum
Malignant neoplasms,B51yz,B51yz00,Malignant neoplasm of other part of brain NOS
Malignant neoplasms,B51z,B51z.00,Malignant neoplasm of brain NOS
Malignant neoplasms,B520,B520.00,Malignant neoplasm of cranial nerves
Malignant neoplasms,B5200,B520000,Malignant neoplasm of olfactory bulb
Malignant neoplasms,B5201,B520100,Malignant neoplasm of optic nerve
Malignant neoplasms,B5202,B520200,Malignant neoplasm of acoustic nerve
Malignant neoplasms,B520z,B520z00,Malignant neoplasm of cranial nerves NOS
Malignant neoplasms,B521,B521.00,Malignant neoplasm of cerebral meninges
Malignant neoplasms,B5212,B521200,Malignant neoplasm of cerebral pia mater
Malignant neoplasms,B521z,B521z00,Malignant neoplasm of cerebral meninges NOS
Malignant neoplasms,B522,B522.00,Malignant neoplasm of spinal cord
Malignant neoplasms,B523,B523.00,Malignant neoplasm of spinal meninges
Malignant neoplasms,B523z,B523z00,Malignant neoplasm of spinal meninges NOS
Malignant neoplasms,B525,B525.00,Malignant neoplasm of cauda equina
Malignant neoplasms,B52W,B52W.00,"Malig neopl, overlap lesion brain & other part of CNS"
Malignant neoplasms,B52X,B52X.00,"Malignant neoplasm of meninges, unspecified"
Malignant neoplasms,B542,B542.00,Malignant neoplasm pituitary gland and craniopharyngeal duct
Malignant neoplasms,B5420,B542000,Malignant neoplasm of pituitary gland
Malignant neoplasms,B5421,B542100,Malignant neoplasm of craniopharyngeal duct
Malignant neoplasms,B542z,B542z00,Malig neop pituitary gland or craniopharyngeal duct NOS
Malignant neoplasms,B543,B543.00,Malignant neoplasm of pineal gland
Malignant neoplasms,B544,B544.00,Malignant neoplasm of carotid body
Malignant neoplasms,B545,B545.00,Malignant neoplasm of aortic body and other paraganglia
Malignant neoplasms,B5450,B545000,Malignant neoplasm of glomus jugulare
Malignant neoplasms,B5451,B545100,Malignant neoplasm of aortic body
Malignant neoplasms,B5452,B545200,Malignant neoplasm of coccygeal body
Malignant neoplasms,B545z,B545z00,Malignant neoplasm of aortic body or paraganglia NOS
Malignant neoplasms,BBbB,BBbB.00,[M]Astrocytoma NOS
Malignant neoplasms,BBbB-1,BBbB.11,[M]Astrocytic glioma
Malignant neoplasms,BBbC,BBbC.00,"[M]Astrocytoma, anaplastic type"
Malignant neoplasms,BBbE,BBbE.00,[M]Gemistocytic astrocytoma
Malignant neoplasms,BBbF,BBbF.00,[M]Fibrillary astrocytoma
Malignant neoplasms,BBbG,BBbG.00,[M]Pilocytic astrocytoma
Malignant neoplasms,BBbG-2,BBbG.12,[M]Piloid astrocytoma
Malignant neoplasms,BBbH,BBbH.00,[M]Spongioblastoma NOS
Malignant neoplasms,BBbK,BBbK.00,[M]Astroblastoma
Malignant neoplasms,BBbL,BBbL.00,[M]Glioblastoma NOS
Malignant neoplasms,BBbL-1,BBbL.11,[M]Glioblastoma multiforme
Malignant neoplasms,BBbM,BBbM.00,[M]Giant cell glioblastoma
Malignant neoplasms,BBbQ,BBbQ.00,[M]Oligodendroglioma NOS
