Condition,SNOMED_Code,SnomedCTDescriptionId,Term
"Disease of arteries, arterioles and capilleries",57105000,1216757012,Acroparaesthesia - Schultze's type
"Disease of arteries, arterioles and capilleries",77788005,503681010,Acroparaesthesia - Nothnagel's type
"Disease of arteries, arterioles and capilleries",77788005,503681010,Nothnagel's vasomotor acroparaesthesia
"Disease of arteries, arterioles and capilleries",79256006,131501015,Acroparaesthesia - unspecified
"Disease of arteries, arterioles and capilleries",74725000,124092018,Erythrocyanosis
"Disease of arteries, arterioles and capilleries",37151006,61977017,Erythromelalgia
"Disease of arteries, arterioles and capilleries",400047006,1779317016,Other specified peripheral vascular disease NOS
"Disease of arteries, arterioles and capilleries",400047006,1779317016,Peripheral vascular disease
"Disease of arteries, arterioles and capilleries",63491006,105536013,Intermittent claudication
"Disease of arteries, arterioles and capilleries",63491006,3559347018,Claudication
"Disease of arteries, arterioles and capilleries",400047006,1779317016,Peripheral vascular disease NOS
"Disease of arteries, arterioles and capilleries",233972005,350564010,Aortoiliac obstruction
"Disease of arteries, arterioles and capilleries",195323006,300539018,Embolism and thrombosis of the femoral artery
"Disease of arteries, arterioles and capilleries",195324000,300540016,Embolism and thrombosis of the popliteal artery
"Disease of arteries, arterioles and capilleries",195325004,300541017,Embolism and thrombosis of the anterior tibial artery
"Disease of arteries, arterioles and capilleries",195326003,300542012,Embolism and thrombosis of the dorsalis pedis artery
"Disease of arteries, arterioles and capilleries",195318006,300534011,Embolism and thrombosis of a leg artery NOS
"Disease of arteries, arterioles and capilleries",195318006,300534011,Peripheral arterial embolism and thrombosis NOS
"Disease of arteries, arterioles and capilleries",195335005,300553018,Embolism and/or thrombosis of the common iliac artery
"Disease of arteries, arterioles and capilleries",734298005,3503835018,Embolism and/or thrombosis of the internal iliac artery
"Disease of arteries, arterioles and capilleries",734299002,3503839012,Embolism and/or thrombosis of the external iliac artery
"Disease of arteries, arterioles and capilleries",266262004,395794011,Embolism and thrombosis of the iliac artery unspecified
"Disease of arteries, arterioles and capilleries",400047006,1779317016,[X]Other specified peripheral vascular diseases
"Disease of arteries, arterioles and capilleries",238793001,357895013,Ischaemic leg ulcer
"Disease of arteries, arterioles and capilleries",201250006,309177010,Ischaemic ulcer diabetic foot
"Disease of arteries, arterioles and capilleries",238793001,357894012,Arterial leg ulcer
"Disease of arteries, arterioles and capilleries",238792006,357893018,Mixed venous and arterial leg ulcer
"Disease of arteries, arterioles and capilleries",195302000,300505017,[D]Gangrene of toe in diabetic
"Disease of arteries, arterioles and capilleries",195303005,300506016,[D]Widespread diabetic foot gangrene
"Disease of arteries, arterioles and capilleries",27942005,46780018,Shock
"Disease of arteries, arterioles and capilleries",27942005,46780018,[D]Peripheral circulatory failure
