Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Malignant neoplasms,724841000006116.0,363398003,482595018.0,B072,B072.00,Malignant neoplasm of lateral wall of nasopharynx
Malignant neoplasms,288546013.0,187697007,288546013.0,B0720,B072000,Malignant neoplasm of pharyngeal recess
Malignant neoplasms,288550018.0,363398003,482595018.0,B072z,B072z00,Malignant neoplasm of lateral wall of nasopharynx NOS
Malignant neoplasms,288552014.0,187700006,288552014.0,B073,B073.00,Malignant neoplasm of anterior wall of nasopharynx
Malignant neoplasms,288556012.0,187702003,288556012.0,B0731,B073100,Malignant neoplasm of nasopharyngeal soft palate surface
Malignant neoplasms,720491000006119.0,254484001,378896011.0,B0732,B073200,Malignant neoplasm posterior margin nasal septum and choanae
Malignant neoplasms,288561014.0,187700006,288553016.0,B073z,B073z00,Malignant neoplasm of anterior wall of nasopharynx NOS
Malignant neoplasms,288563012.0,187692001,288519015.0,B07y,B07y.00,Malignant neoplasm of other specified site of nasopharynx
Malignant neoplasms,288564018.0,187692001,288526015.0,B07z,B07z.00,Malignant neoplasm of nasopharynx NOS
Malignant neoplasms,725241000006116.0,363399006,482598016.0,B08,B08..00,Malignant neoplasm of hypopharynx
Malignant neoplasms,723031000006117.0,363400004,482599012.0,B080,B080.00,Malignant neoplasm of postcricoid region
Malignant neoplasms,722421000006115.0,363401000,482602019.0,B081,B081.00,Malignant neoplasm of pyriform sinus
Malignant neoplasms,727761000006116.0,187708004,288566016.0,B082,B082.00,"Malignant neoplasm aryepiglottic fold, hypopharyngeal aspect"
Malignant neoplasms,288568015.0,187709007,288568015.0,B083,B083.00,Malignant neoplasm of posterior pharynx
Malignant neoplasms,288570012.0,363399006,482597014.0,B08y,B08y.00,Malignant neoplasm of other specified hypopharyngeal site
Malignant neoplasms,288571011.0,363399006,482598016.0,B08z,B08z.00,Malignant neoplasm of hypopharynx NOS
Malignant neoplasms,729591000006114.0,271323007,406052010.0,B0z,B0z..00,"Malig neop other/ill-defined sites lip, oral cavity, pharynx"
Malignant neoplasms,288573014.0,363507003,482800013.0,B0z0,B0z0.00,Malignant neoplasm of pharynx unspecified
Malignant neoplasms,288578017.0,187716008,288578017.0,B0z1,B0z1.00,Malignant neoplasm of Waldeyer's ring
Malignant neoplasms,724781000006117.0,363399006,1228533018.0,B0z2,B0z2.00,Malignant neoplasm of laryngopharynx
Malignant neoplasms,723801000006115.0,271323007,406052010.0,B0zy,B0zy.00,"Malignant neoplasm of other sites lip, oral cavity, pharynx"
Malignant neoplasms,288582015.0,271323007,406052010.0,B0zz,B0zz.00,"Malignant neoplasm of lip, oral cavity and pharynx NOS"
Malignant neoplasms,1228188010.0,34603009,57743014.0,BB5y0,BB5y000,[M]Basal cell adenocarcinoma
Malignant neoplasms,396301000006110.0,271323007,406052010.0,Byu0,Byu0.00,"[X]Malignant neoplasm of lip, oral cavity and pharynx"
Malignant neoplasms,4746821000006110.0,187727005,288609015.0,^ESCTMA474682,,Malignant tumour of lower third of oesophagus
Malignant neoplasms,6244811000006110.0,363402007,482603012.0,^ESCTMA624481,,Malignant tumour of oesophagus
Malignant neoplasms,1216488012.0,363402007,1216488012.0,B10,B10..00,Malignant neoplasm of oesophagus
Malignant neoplasms,288589012.0,187722004,288589012.0,B100,B100.00,Malignant neoplasm of cervical oesophagus
Malignant neoplasms,288594012.0,187723009,288594012.0,B101,B101.00,Malignant neoplasm of thoracic oesophagus
Malignant neoplasms,288597017.0,187724003,288597017.0,B102,B102.00,Malignant neoplasm of abdominal oesophagus
Malignant neoplasms,288602012.0,187725002,288602012.0,B103,B103.00,Malignant neoplasm of upper third of oesophagus
Malignant neoplasms,288607018.0,187726001,288607018.0,B104,B104.00,Malignant neoplasm of middle third of oesophagus
Malignant neoplasms,288608011.0,187727005,288608011.0,B105,B105.00,Malignant neoplasm of lower third of oesophagus
Malignant neoplasms,638841000000113.0,342571000000109,638841000000113.0,B107,B107.00,Siewert type I adenocarcinoma
Malignant neoplasms,288614016.0,363402007,482603012.0,B10y,B10y.00,Malignant neoplasm of other specified part of oesophagus
Malignant neoplasms,403674011.0,363402007,1216488012.0,B10z,B10z.00,Malignant neoplasm of oesophagus NOS
Malignant neoplasms,1216486011.0,363402007,1216486011.0,B10z-1,B10z.11,Oesophageal cancer
Malignant neoplasms,1.1925901000006116e+16,363349007,728021000006114.0,^ESCT1192590,,Malignant neoplasm of anterior wall of stomach NEC
Malignant neoplasms,1.271910100000612e+16,534851000000107,1193941000000115.0,^ESCT1271910,,Malignant neoplasm of greater curve of stomach unspecified
Malignant neoplasms,1.2719091000006112e+16,534841000000109,1193921000000110.0,^ESCT1271909,,Malignant neoplasm of lesser curve of stomach unspecified
Malignant neoplasms,1.192563100000612e+16,363349007,723101000006112.0,^ESCT1192563,,Malignant neoplasm of posterior wall of stomach NEC
Malignant neoplasms,1.1925611000006112e+16,187738005,722341000006119.0,^ESCT1192561,,Malignant neoplasm of prepylorus of stomach
Malignant neoplasms,1.192559100000612e+16,363349007,1.192559100000612e+16,^ESCT1192559,,Malignant neoplasm of stomach NOS
Malignant neoplasms,721851000006117.0,363349007,482498019.0,B11,B11..00,Malignant neoplasm of stomach
Malignant neoplasms,288625013.0,187732006,288625013.0,B110,B110.00,Malignant neoplasm of cardia of stomach
Malignant neoplasms,288628010.0,187733001,288628010.0,B1100,B110000,Malignant neoplasm of cardiac orifice of stomach
Malignant neoplasms,288632016.0,187734007,288632016.0,B1101,B110100,Malignant neoplasm of cardio-oesophageal junction of stomach
Malignant neoplasms,288631011.0,187734007,288631011.0,B1101-1,B110111,Malignant neoplasm of gastro-oesophageal junction
Malignant neoplasms,288633014.0,187732006,288625013.0,B110z,B110z00,Malignant neoplasm of cardia of stomach NOS
Malignant neoplasms,288635019.0,187736009,288635019.0,B111,B111.00,Malignant neoplasm of pylorus of stomach
Malignant neoplasms,722341000006119.0,1090291000000102,2731441000000111.0,B1110,B111000,Malignant neoplasm of prepylorus of stomach
Malignant neoplasms,288638017.0,187738005,288638017.0,B1111,B111100,Malignant neoplasm of pyloric canal of stomach
Malignant neoplasms,288639013.0,187736009,288634015.0,B111z,B111z00,Malignant neoplasm of pylorus of stomach NOS
Malignant neoplasms,288641014.0,187740000,288641014.0,B112,B112.00,Malignant neoplasm of pyloric antrum of stomach
Malignant neoplasms,288644018.0,187741001,288644018.0,B113,B113.00,Malignant neoplasm of fundus of stomach
Malignant neoplasms,288647013.0,187742008,288647013.0,B114,B114.00,Malignant neoplasm of body of stomach
Malignant neoplasms,288649011.0,269459004,403678014.0,B115,B115.00,Malignant neoplasm of lesser curve of stomach unspecified
Malignant neoplasms,288650011.0,269460009,403680015.0,B116,B116.00,Malignant neoplasm of greater curve of stomach unspecified
Malignant neoplasms,638721000000113.0,342511000000104,638721000000113.0,B118,B118.00,Siewert type II adenocarcinoma
Malignant neoplasms,638821000000118.0,342561000000102,638821000000118.0,B119,B119.00,Siewert type III adenocarcinoma
Malignant neoplasms,288652015.0,363349007,482497012.0,B11y,B11y.00,Malignant neoplasm of other specified site of stomach
Malignant neoplasms,288653013.0,1090981000000107,2732841000000117.0,B11y0,B11y000,Malignant neoplasm of anterior wall of stomach NEC
Malignant neoplasms,288654019.0,1090971000000105,2732821000000112.0,B11y1,B11y100,Malignant neoplasm of posterior wall of stomach NEC
Malignant neoplasms,288655018.0,363349007,482497012.0,B11yz,B11yz00,Malignant neoplasm of other specified site of stomach NOS
Malignant neoplasms,288656017.0,363349007,482498019.0,B11z,B11z.00,Malignant neoplasm of stomach NOS
Malignant neoplasms,1228541018.0,363412000,879871000006110.0,B136-99,B136.99,Ca ascending colon
Malignant neoplasms,1228539019.0,363409003,879851000006117.0,B132-99,B132.99,Ca descending colon
