Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",292065018.0,128931003,207615015.0,BBrA,BBrA.00,[M]Miscellaneous leukaemias
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",312211000006119.0,52220008,86902018.0,BBrA1,BBrA100,[M]Megakaryocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",317571000006112.0,52220008,86902018.0,BBrA1-1,BBrA111,[M]Thrombocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",1216729017.0,54087003,1216729017.0,BBrA4,BBrA400,[M]Hairy cell leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",292077011.0,128931003,207615015.0,BBrAz,BBrAz00,[M]Miscellaneous leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",291985019.0,128931003,207615015.0,BBrz,BBrz.00,[M]Leukaemia NOS
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",292177013.0,188725004,289876019.0,ByuD5,ByuD500,[X]Other lymphoid leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",292178015.0,188732008,289892012.0,ByuD6,ByuD600,[X]Other myeloid leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",292181013.0,188744006,289917018.0,ByuD7,ByuD700,[X]Other monocytic leukaemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",292182018.0,93143009,154099013.0,ByuD8,ByuD800,[X]Other specified leukaemias
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",292185016.0,93143009,154099013.0,ByuD9,ByuD900,[X]Other leukaemia of unspecified cell type
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",4009661000006119.0,92812005,2770411011.0,^ESCTCH400966,,"Chronic leukemia, disease"
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",4009641000006117.0,92812005,153437013.0,^ESCTCH400964,,Chronic leukemia
"Malignant neoplasms, stated or presumed to be primary, of lymphoid, haematopoietic and related tissue",4009651000006115.0,92812005,2770410012.0,^ESCTCH400965,,"Chronic leukaemia, disease"
