Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Chronic kidney disease,1.2456631000006112e+16,410511000000103,936221000000115.0,^ESCT1245663,,[V]Aftercare involving renal dialysis NOS
Chronic kidney disease,1.2459361000006116e+16,426351000000102,915931000000110.0,^ESCT1245936,,[V]Other specified aftercare involving intermittent dialysis
Chronic kidney disease,1.2461771000006116e+16,426361000000104,960061000000112.0,^ESCT1246177,,[V]Unspecified aftercare involving intermittent dialysis
Chronic kidney disease,2767154014.0,433146000,2767154014.0,K055,K055.00,Chronic kidney disease stage 5
Chronic kidney disease,994441000006116.0,994441000006100,994441000006116.0,EMISNQCH22,,Chronic kidney disease stage 5
Chronic kidney disease,1.1924551000006114e+16,46177005,1.1924551000006114e+16,^ESCT1192455,,End-stage renal disease
Chronic kidney disease,1.2704471000006116e+16,46177005,3517959016.0,^ESCT1270447,,End-stage renal disease
Chronic kidney disease,304111000000114.0,433146000,2767154014.0,1Z14,1Z14.00,Chronic kidney disease stage 5
Chronic kidney disease,596321000000110.0,324501000000107,596321000000110.0,1Z1K,1Z1K.00,Chronic kidney disease stage 5 with proteinuria
Chronic kidney disease,596401000000111.0,324541000000105,596401000000111.0,1Z1L,1Z1L.00,Chronic kidney disease stage 5 without proteinuria
Chronic kidney disease,618521000000113.0,324541000000105,618521000000113.0,1Z1L-1,1Z1L.11,CKD stage 5 without proteinuria
Chronic kidney disease,261136015.0,168140004,261136015.0,4I29,4I29.00,Peritoneal dialysis sample
Chronic kidney disease,394640016.0,265764009,394640016.0,7L1A0,7L1A000,Renal dialysis
Chronic kidney disease,106291000006118.0,302497006,444203017.0,7L1A0-1,7L1A011,Thomas intravascular shunt for dialysis
Chronic kidney disease,118218017.0,71192002,118218017.0,7L1A1,7L1A100,Peritoneal dialysis
Chronic kidney disease,278832011.0,302497006,444203017.0,7L1A2,7L1A200,Haemodialysis NEC
Chronic kidney disease,2692168016.0,428648006,2692168016.0,7L1A4,7L1A400,Automated peritoneal dialysis
Chronic kidney disease,375841000000114.0,71192002,118218017.0,7L1A6,7L1A600,Peritoneal dialysis NEC
Chronic kidney disease,1705621000000113.0,238317004,1705621000000113.0,7L1B2,7L1B200,Flushing of peritoneal dialysis catheter
Chronic kidney disease,282526013.0,182753006,282526013.0,8882,8882.00,Intestinal dialysis
Chronic kidney disease,2195121000000112.8,846461000000102,2195121000000112.8,G72C,G72C.00,Ruptured aneurysm of dialysis vascular access
Chronic kidney disease,2195661000000114.0,846731000000104,2195661000000114.0,G72D,G72D.00,Aneurysm of dialysis arteriovenous fistula
Chronic kidney disease,1847091000006110.0,846671000000106,2195541000000114.0,G72D0,G72D000,Aneurysm of superficialised artery of dialysis AV fistula
Chronic kidney disease,2195721000000112.0,846761000000109,2195721000000112.0,G72D1,G72D100,Aneurysm of needle site of dialysis arteriovenous fistula
Chronic kidney disease,1847111000006118.0,846801000000104,2195801000000114.0,G72D2,G72D200,Aneurysm of anastomotic site of dialysis AV fistula
Chronic kidney disease,2210341000000112.8,853631000000103,2210341000000112.8,Gy1,Gy1..00,Stenosis of dialysis vascular access
Chronic kidney disease,2237981000000112.0,865841000000102,2237981000000112.0,Gy10,Gy10.00,Stenosis of dialysis arteriovenous graft
Chronic kidney disease,2210381000000116.8,853651000000105,2210381000000116.8,Gy2,Gy2..00,Thrombosis of dialysis vascular access
Chronic kidney disease,2238301000000119.2,866001000000102,2238301000000119.2,Gy21,Gy21.00,Thrombosis of dialysis arteriovenous fistula
Chronic kidney disease,2237821000000118.0,865761000000105,2237821000000118.0,Gy3,Gy3..00,Occlusion of dialysis vascular access
Chronic kidney disease,2238381000000112.0,866041000000104,2238381000000112.0,Gy30,Gy30.00,Occlusion of dialysis arteriovenous graft
Chronic kidney disease,2238421000000115.2,866061000000103,2238421000000115.2,Gy31,Gy31.00,Occlusion of dialysis arteriovenous fistula
Chronic kidney disease,2237861000000114.0,865781000000101,2237861000000114.0,Gy4,Gy4..00,Infection of dialysis vascular access
Chronic kidney disease,2240321000000114.0,430332005,2240321000000114.0,Gy40,Gy40.00,Infection of dialysis arteriovenous graft
Chronic kidney disease,1870801000006111.2,449288005,2901095010.0,Gy41,Gy41.00,Infection of dialysis arteriovenous fistula
Chronic kidney disease,2237901000000119.2,865801000000100,2237901000000119.2,Gy5,Gy5..00,Haemorrhage of dialysis vascular access
Chronic kidney disease,2240871000000116.0,867011000000102,2240871000000116.0,Gy51,Gy51.00,Haemorrhage of dialysis arteriovenous fistula
Chronic kidney disease,2240951000000115.2,867051000000103,2240951000000115.2,Gy60,Gy60.00,Rupture of dialysis arteriovenous graft
Chronic kidney disease,641471000006117.0,46177005,76995019.0,K05-2,K05..12,End stage renal failure
Chronic kidney disease,215521000000116.0,46177005,76995019.0,K050,K050.00,End stage renal failure
Chronic kidney disease,641491000006116.0,46177005,76996018.0,K0D,K0D..00,End-stage renal disease
Chronic kidney disease,30043012.0,17778006,30043012.0,SP015,SP01500,Mechanical complication of dialysis catheter
Chronic kidney disease,453312018.0,276883000,413231010.0,SP056-3,SP05613,[X] Peritoneal dialysis associated peritonitis
